ReportTitle,Textbox95,Textbox80,Textbox81,Textbox82,Textbox83
QPR for FY 2023-24 National Institutions Oversight Performance  Report as of ( FY 2023-24),Location/s: National,InstitutionType:   National,"Institution:   Statistics South Africa, Telecommunications and Postal Services (2015-2020), The Presidency, Tourism, Trade, Industry and Competition",FinancialYear:   FY 2023-24,"Report Printed On:   Monday, September 11, 2023 1:58:39 PM"

Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,OTP_Q1,National_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,OTP_Q2,National_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,OTP_Q3,National_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,OTP_Q4,National_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,OTP_Summary,National_Summary,ValidatedAudited_Summary2,UID
The Presidency,The Presidency,National,Policy and Research Services,Policy and Research Services,Quarterly,Number of synthesis reports on strategic content support provided to the principals,Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,1,1,None,N/A,,,1,,,,,,1,,,,,,1,,,,,,4,1,,,,,,,366
The Presidency,The Presidency,National,Policy and Research Services,Policy and Research Services,Quarterly,number of tracking reports on progress against the State of the Nationa commitments,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,Not applicable in the quarter under review,N/A,,,1,,,,,,0,,,,,,1,,,,,,2,0,,,,,,,366
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 1 - Audit outcome on  financial statements  and performance  information,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Financial and non-financial performance information submitted to the Auditor-General of South Africa (AGSA) and National Treasury (NT).,"Financial and non-financial performance information submitted to the Auditor-General South Africa (AGSA) and National Treasury (NT).
",None,N/A,,,AGSA audit report received.,,,,,,"• Implementation Plan 
developed as per AGSA 
outcomes.
• Review internal control 
measures.
",,,,,,"Implementation of audit 
action plan as per AGSA 
outcomes.",,,,,,Unqualified audit on financial statements and performance information.,-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 10 - Percentage implementation of the Communication Plan,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"100 % of Q1 targets 
of Communication 
Implementation Plan 
achieved.", 100% of Q1 targets of Communication Implementation Plan was achieved.,None,N/A,,,"100 % of Q2 targets 
of Communication 
Implementation Plan 
achieved.
",,,,,,"100 % of Q3 targets 
of Communication 
Implementation Plan 
achieved.
",,,,,,"100 % of Q4 targets 
of Communication 
Implementation Plan 
achieved.
",,,,,,"100% implementation 
of the Communication 
Implementation Plan.
",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 2 - Percentage  procurement of goods  and services from  SMMEs,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,40% expenditure achieved on procurement of goods and services from SMMEs.,"50,89% expenditure was achieved on procurement of goods and services from SMMEs.",None,N/A,,,40% expenditure achieved on procurement of goods and services from SMMEs.,,,,,,40% expenditure achieved on procurement of goods and services from SMMEs.,,,,,,40% expenditure achieved on procurement of goods and services from SMMEs.,,,,,,"40% expenditure 
achieved on procurement 
of goods and services 
from SMMEs.",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 3 -Percentage invoices  paid within prescribed  timeframes,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"100% Payment of all 
compliant invoices within 
30 days.","98,09% of all compliant invoices received were paid within 30 days.
","Delay in processing payment on invoices received by the Department.

","The CFO is reviewing standard operating procedures and systems of internal control within Supply Chain Management. Corrective action implemented against employees who contributed towards the non achievement of targets.

",,,"100% Payment of all 
compliant invoices within 
30 days.",,,,,,"100% Payment of all 
compliant invoices within 
30 days.",,,,,,"100% Payment of all 
compliant invoices within 
30 days.",,,,,,"100% Payment of all 
compliant invoices within 
30 days.",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 4 -Percentage of  procurement spend  from women-owned  businesses,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","40% procurement spend 
from women-owned 
businesses.","31,94% procurement spend from women-owned businesses was achieved.",Target not met due to slow implementation of projects.,The Department will Fastrack the implementation of projects and prioritise women owned businesses.,,,"40% procurement spend 
from women-owned 
businesses.",,,,,,"40% procurement spend 
from women-owned 
businesses.",,,,,,"40% procurement spend 
from women-owned 
businesses.",,,,,,"40% procurement spend 
from women-owned 
businesses.",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 5 - Number of public  entity oversight  instruments developed  in terms of the SLA. - Four SA Tourism quarterly  oversight reports  developed in terms of the  SLA. - ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","SA Tourism quarterly 
oversight report 
developed in terms of the 
SLA.",SA Tourism quarterly oversight report was developed in terms of the SLA.,None,N/A,,,"SA Tourism quarterly 
oversight report 
developed in terms of the 
SLA.",,,,,,"SA Tourism quarterly 
oversight report 
developed in terms of the 
SLA.",,,,,,"SA Tourism quarterly 
oversight report 
developed in terms of the 
SLA.",,,,,,"Four SA Tourism quarterly 
oversight reports 
developed in terms of the 
SLA.",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 5 - Number of public  entity oversight  instruments developed  in terms of the SLA. - Governance Protocol for Public Entity revised and  submitted for approval.,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",-,Not target for period under review.,None,N/A,,,"Draft Governance Protocol 
for Public Entity revised. 
",,,,,,"Consultation with 
Branches and Entity 
undertaken on the draft 
Governance Protocol for 
Public Entity.
",,,,,,"Governance Protocol for 
Public Entity revised and 
submitted for approval.
",,,,,,"Governance Protocol for 
Public Entity revised and 
submitted for approval.
",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 5 - Number of public  entity oversight  instruments developed  in terms of the SLA. - Public Entity Oversight  Framework for the  Department developed  and submitted for  approval.,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","Draft Public Entity 
Oversight Framework 
developed.
",Draft Public Entity Oversight Framework was developed.,None,N/A,,,"Consultation undertaken 
with branches on the 
draft Public Entity 
Oversight Framework.
",,,,,,"Draft Public Entity 
Oversight Framework 
finalised and submitted 
for approval.
",,,,,,-,,,,,,"Public Entity Oversight 
Framework for the 
Department developed 
and submitted for 
approval.
",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 6 -  Percentage of vacancy  rate,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Vacancy rate below 9%.,"Vacancy rate was maintained at 8,3%.",None,N/A,,,Vacancy rate below 8%.,,,,,,Vacancy rate below 7%.,,,,,,Vacancy rate below 6%.,,,,,,Vacancy rate below 6%.,-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 7 - Percentage of  compliance with  Departmental  Employment Equity Targets - SMS Women  representation at a  minimum of 50%,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster","SMS Women 
representation at a 
minimum of 50%.","SMS women representation was maintained a 47,7%.","Due to exits of females at SMS levels, the target dropped below 50%. However, the vacated posts were advertised with preferences to correct and meet this target.",Targeted Recruitment Strategies were put in place to achieve the target of 50%,,,"SMS Women 
representation at a 
minimum of 50%.",,,,,,"SMS Women 
representation at a 
minimum of 50%.",,,,,,"SMS Women 
representation at a 
minimum of 50%.",,,,,,"SMS Women 
representation at a 
minimum of 50%.",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 7 - Percentage of compliance with Departmental Employment Equity Targets - PWDs’ representation above 3%,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","PWDs’ representation 
above 3%","PWDs' representation was maintained at 4,4%.",None,N/A,,,"PWDs’ representation 
above 3%",,,,,,"PWDs’ representation 
above 3%",,,,,,"PWDs’ representation 
above 3%",,,,,,"PWDs’ representation 
above 3%",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 8 - Percentage of WSP implemented,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster","100% of WSP Q1 targets 
achieved.
"," 70% of WSP Q1 targets was achieved as follows:
1. Two skills programme facilitated.
2. Two Leadership programmes facilitated."," Two (30%) out four skills programme outstanding due to:                                                    • Mentorship Course-No service provider responded through the SCM RFQ process. Workshop is planned, requested NSG to assist. 
• Supply Chain Management-procurement process concluded awaiting NSG for dates, the department committed 9/20 delegates. The service provider requires a full training room of 20 delegates.","Review performance agreements and ensure alignment of the WSP and Performance Agreements within the directorate. Prioritise the filling of the vacant position of Director -  Human Resource Utilisation. Planning for training will take place a quarter in advance.  

",,,"100% of WSP Q2 targets 
achieved.",,,,,,"100% of WSP Q3 targets 
achieved.
",,,,,,"100% of WSP Q4 targets 
achieved.
",,,,,,"100% implementation of 
WSP.
",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 9 - Percentage implementation of the Annual Internal Audit Plan,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster","20% implementation of 
the Annual Internal Audit 
Plan.
","20% of the Annual Internal Audit Plan was implemented as follows:
• Pre-determined Objectives Annual Report 2022/23.
• 2022/23 Annual Financial Statements Review.
• 2022/23 Quarter 4 Pre-determined Objectives.
",None,N/A,,,"30% implementation of 
the Annual Internal Audit 
Plan.",,,,,,"30% implementation of 
the Annual Internal Audit 
Plan.",,,,,,"20% implementation of 
the Annual Internal Audit 
Plan.
",,,,,,"100% implementation of 
the Annual Internal Audit 
Plan.
",-,,,,,,,366
Tourism,Tourism,National,"PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS","PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS",Quarterly,Output Indicator 1 - Number of monitoring and evaluation reports on tourism initiatives developed - Assessment of the condition of state owned tourist attractions supported by the Department of Tourism,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Proposal for the assessment of the state of publicly-owned tourist attractions developed and finalised,"Proposal for the assessment of the state of Publicly Owned Tourist Attractions was developed  and finalised.
",None.,N/A,,,"Data Collection Tools for the assessment of the state of publicly-owned tourist attractions developed
",,,,,,Data Collection for the assessment of the state of publicly-owned tourist attractions commenced,,,,,,"• Assessment of the
state of publicly-owned tourist attractions.
• Report developed",,,,,,1. Assessment of the condition of state-owned tourist attractions supported by the Department of Tourism,-,,,,,,,366
Tourism,Tourism,National,"PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS","PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS",Quarterly,Output Indicator 1 - Number of monitoring and evaluation reports on tourism initiatives developed - Bi-Annual Monitoring of the performance of the Tourism Sector,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Data collection for the monitoring of the performance of the Tourism Sector commenced,"Data collection for the monitoring of the performance of the Tourism Sector commenced.

",None.,N/A,,,Bi-Annual Tourism Performance Report developed,,,,,,Data collection for the monitoring of the performance of the Tourism Sector commenced,,,,,,Bi-Annual Tourism Performance Report developed,,,,,,5. Bi-Annual Monitoring of the performance of the Tourism Sector,-,,,,,,,366
Tourism,Tourism,National,"PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS","PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS",Quarterly,"Output Indicator 1 - Number of monitoring and evaluation reports on tourism initiatives developed - Evaluation of the Departmental Incubation Approach in the • Pilanesberg Tourism Incubation, • Manyeleti Tourism Incubation, • Ba-Phalaborwa Tourism Incubat",Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Proposal for the evaluation of the Departmental Incubation Approach developed,"Proposal for the evaluation of the Departmental Incubation Approach was developed.

",None.,N/A,,,"Evaluation Methodology and Process for the Incubation Programme benchmarked and
finalised",,,,,,"Commence evaluation of the Departmental Incubation Approach,
starting with data collection
",,,,,,"Evaluation Report finalised, along with Action Plan for
Implementation, programme support, possible private sector
support and funding alternatives
",,,,,,"3. Evaluation of the Departmental Incubation Approach in the
• Pilanesberg Tourism Incubation,
• Manyeleti Tourism Incubation,
• Ba-Phalaborwa Tourism Incubation
• Mier Tourism Incubation Projects.",-,,,,,,,366
Tourism,Tourism,National,"PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS","PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS",Quarterly,Output Indicator 1 - Number of monitoring and evaluation reports on tourism initiatives developed - Evaluation of the TGCSA Accommodation Grading Programme,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Proposal for the evaluation of the TGCSA Accommodation Grading Programme developed,"Proposal for the evaluation of the TGCSA Accommodation grading programme was developed.

",None.,N/A,,,"Data collection tools for
the evaluation of the TGCSA Accommodation Grading Programme developed",,,,,,"Data collection for the evaluation of the TGCSA Accommodation Grading
Programme commenced",,,,,,Evaluation Report finalised,,,,,,4. Evaluation of the TGCSA Accommodation Grading Programme,-,,,,,,,366
Tourism,Tourism,National,"PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS","PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS",Quarterly,Output Indicator 1 - Number of monitoring and evaluation reports on tourism initiatives developed - Monitoring of the new and continuing Capacity-Building Programmes,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Monitoring of Capacity-Building Programmes undertaken
","Monitoring of Capacity Building Programmes was undertaken.
",None.,N/A,,,"Monitoring of Capacity
-Building Programmes undertaken",,,,,,Monitoring of Capacity-Building Programmes undertaken,,,,,,Monitoring of Capacity-Building Programmes undertaken,,,,,,2. Monitoring of the new and continuing Capacity-Building Programmes,-,,,,,,,366
Tourism,Tourism,National,"PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS","PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS",Quarterly,Output Indicator 2 - Number of instruments developed for improving tourism statistics,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Draft Terms of Reference for the development of the National Tourism Statistics Plan developed,"Draft Terms of Reference for the development of the National Tourism Statistics Plan were developed.
",None.,N/A,,,"• Consultation with relevant stakeholders on the draft Terms of Reference.
• Terms of Reference for the development of the National Tourism Statistics Plan finalised",,,,,,"Progress Report on
the development of the National Tourism Statistics Plan developed",,,,,,National Tourism Statistics Plan developed,,,,,,National Tourism Statistics Plan developed,-,,,,,,,366
Tourism,Tourism,National,"PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS","PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS",Quarterly,Output Indicator 3 - Number of Information and Knowledge Systems implemented - Implementation of the Tourism and Employment Portal,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Pilot Plan for the Tourism
Skills and Employment Portal drafted","Pilot Plan for the Tourism Skills and Employment Portal was drafted.

",None.,N/A,,,Pilot Plan for the Tourism Skills and Employment Portal implemented,,,,,,"• Pilot results compiled.
• Analysis and evaluation of the Portal finalised",,,,,,"Tourism Skills and
Employment Portal
implemented (“Go live”)",,,,,,1. Implementation of the Tourism and Employment Portal,-,,,,,,,366
Tourism,Tourism,National,"PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS","PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS",Quarterly,Output Indicator 3 - Number of Information and Knowledge Systems implemented - Implementation of Tourist Guide Information System,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Pilot Plan for the Tourist Guide Information System drafted,"Pilot Plan for the Tourist Guide Information System was drafted.

",None.,N/A,,,Pilot Plan for the Tourist Guide Information System implemented,,,,,,"• Pilot results compiled.
• System’s Analysis finalised.",,,,,,Tourism Guide Information System implemented (“Go live”),,,,,,2. Implementation of Tourist Guide Information System,-,,,,,,,366
Tourism,Tourism,National,"PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS","PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS",Quarterly,"Output Indicator 4 - Number of fora prioritised to advance South Africa’s tourism interests at regional, continental and global level through multilateral other groupings",Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Quarterly Report on
SA participation in the UNWTO structures for the implementation of the Programme of Work developed", Quarterly report on SA participation in the UNWTO structures for the implementation of the Programme of Work was developed. ,None.,N/A,,,"• Host BRICS Tourism Senior Officials and Ministers Meeting focusing on sustainable and inclusive tourism
recovery.
• Quarterly report on SA participation in the implementation of the SADC Tourism Programme developed",,,,,,"• Quarterly Report on
SA participation in the
G20 and preparation for SA Presidency for 2025
developed.
• Quarterly report on
SA participation in the implementation of IORA Tourism Work Plan
on Women Economic
Empowerment developed",,,,,,"Quarterly Report on
SA participation in the
implementation of AU
Plan of Action on Tourism
developed",,,,,,"Advance South Africa’s tourism interests at
regional, continental
and global level through participation in six multilateral fora UNWTO,
G20, BRICS, SADC, IORA and AU",-,,,,,,,366
Tourism,Tourism,National,"PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS","PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS",Quarterly,Output Indicator 5 - Sharing of Best Practices Workshop hosted,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Concept document for the Best Practices Workshop 2024 drafted,Concept document for the Best Practices Workshop 2024 was drafted.,None.,N/A,,,"Stakeholder consultation on the concept document
Conducted for the Best
Practices Workshop 2024 conducted",,,,,,Concept document for the Best Practices Workshop 2024 finalised,,,,,,"Sharing of Best Practices
Workshop 2024 targeted
at African countries with whom SA signed tourism agreements hosted",,,,,,Sharing of Best Practices Workshop 2024 targeted at African countries with whom SA signed tourism agreements hosted,-,,,,,,,366
Tourism,Tourism,National,"PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS","PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS",Quarterly,Output Indicator 6 - Number of outreach programmes with the diplomatic community implemented,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Stakeholder consultation on the outreach
programmes with the diplomatic community in prioritised countries
conducted",Stakeholder consultation on the outreach programmes with the diplomatic community in prioritised countries was conducted. ,None,N/A,,,Concept Note on outreach programmes to the prioritised countries developed,,,,,,"One outreach program e
with prioritised country hosted",,,,,,One outreach programme with prioritised country hosted,,,,,,Two outreach programmes with the diplomatic community in prioritised countries implemented,-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 3: DESTINATION DEVELOPMENT,PROGRAMME 3: DESTINATION DEVELOPMENT,Quarterly,Output Indicator 1 -  Number of  destination  planning and  investment  coordination  initiatives  undertaken - A pipeline  of nationally  prioritised tourism  investment  opportunities  managed.,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Quarterly Report on 
the management of a 
pipeline of nationally 
prioritised tourism 
investment opportunities 
developed.","Quarterly Report on the management of a pipeline of nationally prioritised tourism investment opportunities was developed.

",None.,N/A,,,"Quarterly Report on 
the management of a 
pipeline of nationally 
prioritised tourism 
investment opportunities 
developed.",,,,,,"Quarterly Report on 
the management of a 
pipeline of nationally 
prioritised tourism 
investment opportunities 
developed.",,,,,,"Quarterly Report on 
the management of a 
pipeline of nationally 
prioritised tourism 
investment opportunities 
(greenfield and brownfield
projects) developed.
",,,,,,"3. A pipeline of 
nationally prioritised 
tourism investment 
opportunities 
(greenfield and 
brownfield projects) 
managed.
",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 3: DESTINATION DEVELOPMENT,PROGRAMME 3: DESTINATION DEVELOPMENT,Quarterly,Output Indicator 1 -  Number of  destination  planning and  investment  coordination  initiatives  undertaken - Budget resort network and brand concept,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Modalities for the budget 
resort network concept 
implementation finalised.
","Modalities for the budget resort network concept implementation was finalised.
",None.,N/A,,,"Selection of the Project 
Implementation 
Committee completed.
",,,,,,"Budget resort network 
implementation 
documents finalised.
",,,,,,"Implementation of 
selected budget resort 
network properties 
initiated.",,,,,,"2. Implementation of the 
budget resort network 
and brand concept.",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 3: DESTINATION DEVELOPMENT,PROGRAMME 3: DESTINATION DEVELOPMENT,Quarterly,Output Indicator 1 -  Number of  destination  planning and  investment  coordination  initiatives  undertaken - Tourism DDM One Plans.,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"eThekwini and 
Ntambalala Resort 
tourism concepts 
finalised.
",eThekwini and Ntambalala Resort tourism concepts were finalised.,None.,N/A,,,"Six (6) tourism concepts 
incorporated into the 
Karoo and Eastern 
Seaboard Development 
regional plans.
",,,,,,"•Implementation lead 
confirmed.
•Investment 
mobilisation issues 
at regional platforms 
completed.
",,,,,,"Implementation 
modalities
 finalised",,,,,,"1. Facilitate the integration 
of developed tourism 
concepts from long-term 
tourism masterplans 
into the Tourism DDM 
One Plans for:
• OR Tambo District
• eThekwini Metro 
• Pixley Ka Seme 
District
• Namakwa District.
",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 3: DESTINATION DEVELOPMENT,PROGRAMME 3: DESTINATION DEVELOPMENT,Quarterly,Output Indicator 1 -  Number of  destination  planning and  investment  coordination  initiatives  undertaken - Two investment promotion platforms facilitated. ,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Concept for investment 
promotion platforms 
revised.
","Concept for investment promotion platforms revised.

",None.,N/A,,,"Concept for investment 
promotion platforms 
finalised.",,,,,,"Facilitate one investment 
promotion platform.
",,,,,,"Facilitate one investment 
promotion platform.
",,,,,,"4. Two investment 
promotion platforms 
facilitated.
",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 3: DESTINATION DEVELOPMENT,PROGRAMME 3: DESTINATION DEVELOPMENT,Quarterly,Output Indicator 2 -  Number of destination enhancement initiatives supported - Infrastructure maintenance and beautification programme implemented in five (5) provinces.,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","Report on the 
progress made on the 
project deliverables 
of the Infrastructure 
Maintenance and 
Beautification Programme 
in each of the 5 selected 
provinces.","Report on the progress made on the project deliverables of the Infrastructure Maintenance and Beautification Programme in each of the 5 selected provinces was developed.
",None.,N/A,,,"Report on the 
progress made on the 
project deliverables 
of the Infrastructure 
Maintenance and 
Beautification Programme 
in each of the 5 selected 
provinces.",,,,,,"Report on the 
progress made on the 
project deliverables 
of the Infrastructure 
Maintenance and 
Beautification Programme 
in each of the 5 selected 
provinces.
",,,,,,"Report on the 
progress made on the 
project deliverables 
of the Infrastructure 
Maintenance and 
Beautification Programme 
in each of the 5 selected 
provinces.",,,,,,"1. Infrastructure 
maintenance and 
beautification 
programme 
implemented in five (5) 
provinces:
1. Mpumalanga
2. Limpopo
3. Eastern Cape
4. Free State
5. Western Cape.
",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 3: DESTINATION DEVELOPMENT,PROGRAMME 3: DESTINATION DEVELOPMENT,Quarterly,Output Indicator 2 -  Number of destination enhancement initiatives supported - Monitoring of implementation of Twenty-Nine (29) Community-based Tourism Projects. ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","Monitoring and 
supporting the 
implementation of 
the Twenty-Nine (29) 
community-based 
Tourism Projects.",Monitoring and supporting the implementation of the Twenty-Nine (29) community-based Tourism Projects was done.,None.,N/A,,,"Monitoring and 
supporting the 
implementation of 
the Twenty-Nine (29) 
community-based 
Tourism Projects.",,,,,,"Monitoring and 
supporting the 
implementation of 
the Twenty-Nine (29) 
community-based 
Tourism Projects.",,,,,,"Monitoring and 
supporting the 
implementation of 
the Twenty-Nine (29) 
community-based 
Tourism Projects.",,,,,,"2. Monitor 
Implementation of 
Twenty-Nine (29) 
Community-based 
Tourism Projects 
monitored.",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 3: DESTINATION DEVELOPMENT,PROGRAMME 3: DESTINATION DEVELOPMENT,Quarterly,Output Indicator 2 -  Number of destination enhancement initiatives supported - Township and rural tourism  supported using  a minimum of  one event in one township and  one event in a  rural area. ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","Project Management / 
Implementation Plans 
compiled and costed, for 
the use of a minimum of 
two (2) events to support 
township and rural 
tourism.
","Project Management / Implementation Plans were compiled and costed, for the use of a minimum of two (2) events to support township and rural tourism.",None.,N/A,,,"Project Management / 
Implementation Plans, for 
the use of a minimum of 
two (2) events to support 
township and rural 
tourism, submitted and 
approved.",,,,,,"Minimum of one (1) event 
held in terms of the 
approved Implementation 
Plan and closeout report 
submitted. Preparations 
for the second event 
commenced.
",,,,,,"• Second event held, in 
terms of the approved 
Implementation Plan 
and closeout report 
submitted.
• Report of the use of 
events to support 
township and rural 
tourism developed 
submitted.
",,,,,,"3. Township and rural 
tourism supported 
through the use of one 
event in one township 
and one rural area.",-,,,,,,,366
