ReportTitle,Textbox95,Textbox80,Textbox81,Textbox82,Textbox83
QPR for FY 2023-24 National Institutions Oversight Performance  Report as of ( FY 2023-24),Location/s: National,InstitutionType:   National,"Institution:   Correctional Services, Defence, Employment and Labour, Environment, Forestry and Fisheries, Financial and Fiscal Commission, Government Communication and Information System, Government Pension Administration Agency, Government Printing Works, Government Technical Advisory Center, Health",FinancialYear:   FY 2023-24,"Report Printed On:   Monday, September 11, 2023 1:31:52 PM"

Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,OTP_Q1,National_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,OTP_Q2,National_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,OTP_Q3,National_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,OTP_Q4,National_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,OTP_Summary,National_Summary,ValidatedAudited_Summary2,UID
Health,Health,National,PROGRAMME 6: HEALTH SYSTEM GOVERNANCE and HUMAN RESOURCES FOR HEALTH,PUBLIC ENTITIES,Quarterly,Statutory Health Professional Councils and Public Entities governance report produced,Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster","Not applicable
","Not applicable
","Not applicable
",None required,,,Statutory Health Professional Councils and Public Entities governance report produced,,,,,,Not Applicable,,,,,,Statutory Health Professional Councils and Public Entities governance report produced,,,,,,Bi-annual governance report produced,-,,,,,,,369
Health,Health,National,PROGRAMME 6: HEALTH SYSTEM GOVERNANCE and HUMAN RESOURCES FOR HEALTH,QUALITY ASSURANCE,Quarterly,Number of health facilities implementing the National Health Quality Improvement Programme,Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster","50 PHC Facilities 
and 40 Hospitals implementing the National Health Quality Improvement Programme","1584 PHC Facilities
 and 7 Hospitals implementing the National Health Quality Improvement Programme","The Ideal Hospital 
module was only opened
 for capturing by mid-June 2023 as the system was updated to be aligned with Office of Health Standards Compliance  measures.","The system was opened to allow hospitals to 
capture self-assessments. Continuous communication with provincial Quality Assurance managers to ensure they capture self-assessments by end of the 2nd quarter.",,,100 PHC Facilities and 80 Hospitals implementing the National Health Quality Improvement Programme,,,,,,150 PHC Facilities and 120 Hospitals implementing the National Health Quality Improvement Programme,,,,,,200 PHC Facilities and 160 Hospitals implementing the National Health Quality Improvement Programme,,,,,,200 PHC Facilities and 160 Hospitals implementing the National Health Quality Improvement Programme,-,,,,,,,369
Health,Health,National,PROGRAMME 6: HEALTH SYSTEM GOVERNANCE and HUMAN RESOURCES FOR HEALTH,QUALITY ASSURANCE,Quarterly,Number of primary health care facilities that qualify as ideal clinics,Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster","Baseline status 
determination commencing for 3400 PHC
facilities
","2672 Primary 
Health Care facilities conducted baseline status determination
","Agreement of tool 
elements with all stakeholders (provinces and Office of Health Standards Compliance) was delayed and the system was opened  only in June 2023 for health facilities

","Outstanding data upload should be completed by 14 July as
 per the official extension period given to facilities and  both districts and provinces will monitor the task
",,,"Baseline status determination completed for 3400 PHC facilities
",,,,,,"Develop scale-up plan and conduct cross district peer reviews of Ideal clinic status
",,,,,,"Peer review updated with
2600 PHC
facilities that Qualify as Ideal Clinic
",,,,,,2600PHC Facilities that qualify as ideal clinic,-,,,,,,,369
Labour,Employment and Labour,National,Programme 1: Administration,Programme 1: Administration,Quarterly,1.1 Percentage vacant funded posts maintained ,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",7% or less per quarter,6.83% achieved (380 vacant out of 5 562 posts) as on last day of quarter,Management of the department is committed to ensure that vacancies are prioritized as a result they are included as an agenda item in all our strategic and operational meetings.,None,,,7% or less per quarter,,,,,,7% or less per quarter,,,,,,7% or less per quarter,,,,,,7% or less per quarter,-,,,,,,,369
Labour,Employment and Labour,National,Programme 1: Administration,Programme 1: Administration,Quarterly,2.1 % of SMS positions occupied by women per annum,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",N/A,N/a,,,,,49% of SMS positions occupied by women,,,,,,N/A,,,,,,49% of SMS positions occupied by women,,,,,,49% of SMS positions occupied by women,-,,,,,,,369
Labour,Employment and Labour,National,Programme 1: Administration,Programme 1: Administration,Quarterly,2.2  % of positions occupied by youth per annum,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",N/A,n/a,,,,,23.5%,,,,,,N/A,,,,,,25%,,,,,,25% ,-,,,,,,,369
Labour,Employment and Labour,National,Programme 1: Administration,Programme 1: Administration,Quarterly,2.3 % of positions occupied by PwDs per annum,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",N/A,n/a,,,,,2.6%,,,,,,N/A,,,,,,3% ,,,,,,3% ,-,,,,,,,369
Labour,Employment and Labour,National,Programme 1: Administration,Programme 1: Administration,Quarterly,3.1 % implementation of the roadmap to improve Information Security status of the department per annum,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",25% Implementation of roadmap  phase 1  ,25% implementation of roadmap Phase 1 achieved for the quarter 1.,,,,,50% Implementation of roadmap  phase 1  ,,,,,,75% Implementation of roadmap  phase 1  ,,,,,,100% Implementation of roadmap  phase 1  ,,,,,,100% Implementation of roadmap  phase 1  ,-,,,,,,,369
Labour,Employment and Labour,National,Programme 1: Administration,Programme 1: Administration,Quarterly,3.2 Legacy systems transitioned to modern integrated SAP Platform per annum,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",N/A,n/a,,,,,User acceptance testing submitted to user for sign-off,,,,,,Super user training conducted,,,,,,LP & IR system go life,,,,,,Provisioning of LP & IR systems on an integrated ICT Platform ,-,,,,,,,369
Labour,Employment and Labour,National,Programme 1: Administration,Programme 1: Administration,Quarterly,4.1 Ensure functionality of ethics structures and adequate capacity per annum,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",Roll Out of the Ethics Management Plan activities for Q1 ,100% achieved  of the Ethics Management Plan,,,,,Roll Out of the Ethics Management Plan activities for Q2 ,,,,,,Roll Out of the Ethics Management Plan activities for Q3 ,,,,,,Roll Out of the Ethics Management Plan activities for Q4,,,,,,Roll out of the Ethics Management Plan for the year,-,,,,,,,369
Labour,Employment and Labour,National,Programme 1: Administration,Programme 1: Administration,Quarterly,4.2 Percentage of corruption/fraud cases finalised by Department through investigations within 6 months of receipt,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",N/A,n/a,,,,,75% of cases finalised within 6 months of receipt,,,,,,N/A,,,,,,75% of cases finalised within 6 months of receipt,,,,,,75% of cases finalised within 6 months of receipt,-,,,,,,,369
Labour,Employment and Labour,National,Programme 1: Administration,Programme 1: Administration,Quarterly,4.3 Percentage of consequence management cases related to corruption cases finalised by Employment Relations (ER) through investigation within 90 days,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",80% percent of consequence management cases related to corruption cases finalised within 90 days,The current cases are still within the 90 day period we cannot provide a measure of achievement at this stage,"Employment Relations has 90 working days to finalize all misconduct cases. The case received within the quarter is still within the required time frame.

There are no departmental cases

(Cases finalized during period are UIF and Compensation fund cases).

",Employment Relations will endeavor to finalize the remaining cases within the prescribed time frame of 90 days.,,,80% percent of consequence management cases related to corruption cases finalised within 90 days,,,,,,80% percent of consequence management cases related to corruption cases finalised within 90 days,,,,,,80% percent of consequence management cases related to corruption cases finalised within 90 days,,,,,,80% percent of consequence management cases related to corruption cases finalised within 90 days,-,,,,,,,369
Labour,Employment and Labour,National,Programme 1: Administration,Programme 1: Administration,Quarterly,5.1 Business Continuity Plan evaluated annually,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",Conduct threat and vulnerability assessment to identify and assess threats of disruptions,"Threat and vulnerability assessments were conducted except for PES Branch within the quarter.
The threat and vulnerability for the following business units were conducted however still waiting for the submissions of the questionnaires:
1. Chief Directorate: OHS 
2. Chief Directorate: International Relations
3. Directorate: Labour Market Information and Statistics
4. Directorate: Security Services
",Unavailability of required stakeholders,"The threat and vulnerability assessment for PES took place on the 21st July 2023. Follow up sessions for incomplete questionnaires are held to speed up submission of questionnaires.

",,,Consultation and gathering of all disaster management plans to develop Business Continuity Plan,,,,,,Consultation and gathering of all disaster management plans to develop Business Continuity Plan,,,,,,Finalise and approve the Business Continuity Plan,,,,,,Development of the Business Continuity Plans,-,,,,,,,369
Labour,Employment and Labour,National,Programme 1: Administration,Programme 1: Administration,Quarterly,6.1 Number of Annual Financial Statements (AFS) and Interim Financial Statements (IFS) submitted per year that comply with guidelines issued by the National Treasury,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",1 AFS submitted by 31 May,AFS submitted by the 31 May 2022,,,,,1 IFS by 31 July 2023,,,,,,1 IFS by 31 October 2023,,,,,,1 IFS by 31 January 2024,,,,,,"1 AFS by 31 May, and 3 IFS 30 days after each quarter",-,,,,,,,369
Labour,Employment and Labour,National,Programme 1: Administration,Programme 1: Administration,Quarterly,"7.1 Percentage reporting of all detected Irregular and/or Unauthorised expenditure cases per financial year, to the Accounting Officer",Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",100% reporting of the detected occurrences,100% achieved  (5 of 5),,,,,100% reporting of the detected occurrences,,,,,,100% reporting of the detected occurrences,,,,,,100% reporting of the detected occurrences,,,,,,100% reporting of the detected occurrences,-,,,,,,,369
Labour,Employment and Labour,National,Programme 1: Administration,Programme 1: Administration,Quarterly,"8.1 Percentage reporting of all detected Fruitless and Wasteful Expenditure cases per financial year, to the Accounting Officer",Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",100% reporting of the detected occurrences,100% achieved  (27 of 27),,,,,100% reporting of the detected occurrences,,,,,,100% reporting of the detected occurrences,,,,,,100% reporting of the detected occurrences,,,,,,100% reporting of the detected occurrences,-,,,,,,,369
Labour,Employment and Labour,National,Programme 2: Inspection and Enforcement Services,Programme 2: Inspection and Enforcement Services,Quarterly,1.1 Number of employers / workplaces /users inspected per year to determine compliance with employment law,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",74 526,75 272,The overachievement is as a result of blitz inspections conducted and improved planning.,"None, the Branch encourages over achievement as it benefits vulnerable workers.",,,149 052,,,,,,223 578,,,,,,298 104,,,,,,298 104,-,,,,,,,369
Labour,Employment and Labour,National,Programme 2: Inspection and Enforcement Services,Programme 2: Inspection and Enforcement Services,Quarterly,1.2 Percentage of non-compliant employers/ workplaces/users of those inspected served with a notice in terms of relevant employment law within 14 calendar days of the inspection,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",95%,100% of non-compliant employers / workplaces / users inspected served with a notice within 14 days   (17 353 of 17 385),A concerted effort was made to achieve the target. The Branch encourages the issuing of notices to non-compliant employers as it benefits the vulnerable workers and improves enforcement.,None,,,95%,,,,,,95%,,,,,,95%,,,,,,95%,-,,,,,,,369
Labour,Employment and Labour,National,Programme 2: Inspection and Enforcement Services,Programme 2: Inspection and Enforcement Services,Quarterly,1.3  Percentage of non-compliant employers/workplaces/users received by Statutory Services settled out of Court or CCMA / referred for prosecution within 30 working days,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",65%,71% of non-compliant employers / workplaces / users referred for prosecution within 30 days (1217 of 1712),The Branch puts a premium on decisively dealing with recalcitrant workplaces/employers. In instances where there would still be noncompliance after the issuance of notices; it is ascertained that these be dealt with.,None,,,65%,,,,,,65%,,,,,,65%,,,,,,65%,-,,,,,,,369
Labour,Employment and Labour,National,Programme 2: Inspection and Enforcement Services,Programme 2: Inspection and Enforcement Services,Quarterly,1.4 Number of formal Advocacy sessions conducted per year to increase awareness of employment law,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","1 Seminar
Q1 - Occupational Health and Safety 
",1 Seminars and 0 conferences held,,,,,"1 seminar
Q2 - Employment Standards and Occupational Health and Safety 
1 Conference
",,,,,,"1 seminar
Q3 - Occupational Health and Safety and Employment Standards
",,,,,,"1 seminar
Q4 - Employment Standards
1 Conference
",,,,,,4 x Seminars and 2 conferences to be held,-,,,,,,,369
Labour,Employment and Labour,National,Programme 3: Public Employment Services,Programme 3: Public Employment Services,Annually,5.1 Number of Partnership Agreements concluded with various stakeholders by the DDG: PES per year,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,369
Labour,Employment and Labour,National,Programme 3: Public Employment Services,Programme 3: Public Employment Services,Annually,6.1 Number of Job or Career Fairs conducted per year,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,6.1 Number of Jobs and or Career Fairs conducted in provinces per year,,,,,,,,369
Labour,Employment and Labour,National,Programme 3: Public Employment Services,Programme 3: Public Employment Services,Annually,7.1 A National Labour Migration Policy (NLMP) and Employment Services Amendment Bill  (ESAB) finalised and approved by the Minister for submission to Cabinet by end of the year,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,"1
NLMP and ESAB finalised and approved for submission to Cabinet by the Minister.
",,,,,,,,369
Labour,Employment and Labour,National,Programme 3: Public Employment Services,Programme 3: Public Employment Services,Quarterly,1.1 Number of work-seekers registered on Employment Services of South Africa per year,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",207 000,268 947,High levels of unemployment and Increased capacity within the PES establishment,,,,432 000,,,,,,639 000,,,,,,900 000,,,,,,900 000,-,,,,,,,369
Labour,Employment and Labour,National,Programme 3: Public Employment Services,Programme 3: Public Employment Services,Quarterly,2.1 Number of employment opportunities registered on the Employment Services South Africa per year,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",27 500,57 159,Increase in capacity in the form of new 250 Interns recruited under the Presidential Stimulus Initiative and ESPs dedicated service to employers to register opportunities.,,,,55 000,,,,,,82 500,,,,,,110 000,,,,,,110 000,-,,,,,,,369
Labour,Employment and Labour,National,Programme 3: Public Employment Services,Programme 3: Public Employment Services,Quarterly,3.1 Number of registered work-seekers provided with employment counselling per year,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",60 000,105 055,Increase in capacity in the form of new  250 Interns recruited under the Presidential Stimulus Initiative and Employment Counsellor dedicated service to employers to assess and refer candidates.,,,,130 000,,,,,,185 000,,,,,,250 000,,,,,,250 000,-,,,,,,,369
Labour,Employment and Labour,National,Programme 3: Public Employment Services,Programme 3: Public Employment Services,Quarterly,4.1 Number of registered employment opportunities filled by registered work seekers per year,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",15 000,28 279,"Increased capacity at Labour Centre level, increase in the number of opportunities registered, high levels of matching , extensive counselling sessions, resulted in the higher uptake of referred candidates by employers.",,,,30 000,,,,,,45 000,,,,,,60 000,,,,,,60 000,-,,,,,,,369
Labour,Employment and Labour,National,Programme 4: Labour Policy & Industrial Relations,Programme 4: Labour Policy & Industrial Relations,Annually,2.1 Annual EE Report and Public Register published per annum ,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,2022-2023 Annual EE Report published by 30 June 2023,,,None,None,,,,369
Labour,Employment and Labour,National,Programme 4: Labour Policy & Industrial Relations,Programme 4: Labour Policy & Industrial Relations,Annually,2.2 Annual EE report  and Public Register developed per annum ,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,2023-2024 Annual EE report and Public Register developed by 31 March 2024,,,N/A,N/A,,,,369
Labour,Employment and Labour,National,Programme 4: Labour Policy & Industrial Relations,Programme 4: Labour Policy & Industrial Relations,Annually,3.1  National minimum wage reviewed and approved by the Minister of Employment and Labour by 31 March each year,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Review of the National Minimum Wage level by 31 March 2024,,,N/A,N/A,,,,369
Labour,Employment and Labour,National,Programme 4: Labour Policy & Industrial Relations,Programme 4: Labour Policy & Industrial Relations,Quarterly,4.1  Percentage of collective agreements where parties are not representative assessed and verified within 120 working days of receipt per annum,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",100% of collective agreements where parties are not representative assessed and verified within 120 working days of receipt by 30 June 2023,No collective agreements received,,,,,100% of collective agreements where parties are not representative assessed and verified within 120 working days of receipt by 30 September 2023 ,,,,,,100% of collective agreements where parties are not representative assessed and verified within 120 working days of receipt by 31 December 2023 ,,,,,,100% of collective agreements where parties are not representative assessed and verified within 120 working days of receipt by 31 March 2024,,,,,,100% of collective agreements where parties are not representative assessed and verified within 120 working days of receipt by 31 March 2024,-,,,,,,,369
Labour,Employment and Labour,National,Programme 4: Labour Policy & Industrial Relations,Programme 4: Labour Policy & Industrial Relations,Quarterly,4.2 Percentage of collective agreements assessed and verified within 60 working days of receipt per annum,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",100% of collective agreements where parties are representative assessed and verified within 60 working days of receipt by 30 June 2023,100% (10/10),None,None,,, 100% of collective agreements where parties are representative assessed and verified within 60 working days of receipt by 30 September 2023,,,,,,100% of collective agreements where parties are representative assessed and verified within 60 working days of receipt by 31 December 2023,,,,,,100% of collective agreements where parties are representative assessed and verified within 60 working days of receipt by 31 March 2024,,,,,,100% of collective agreements where parties are representative assessed and verified within 60 working days of receipt by 31 March 2024,-,,,,,,,369
Labour,Employment and Labour,National,Programme 4: Labour Policy & Industrial Relations,Programme 4: Labour Policy & Industrial Relations,Quarterly,4.3 Social Compact Framework developed and submitted to NEDLAC for adoption by 31 March 2024,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",N/A,N/A,N/A,N/A,,,Draft Framework on Social Compact developed by 30 September 2023,,,,,,N/A,,,,,,Implementation report of the framework on agreed areas submitted by 31 March 2024,,,,,,"Final Framework on Social Compact developed, tabled, and adopted at NEDLAC by 31 March 2024",-,,,,,,,369
Labour,Employment and Labour,National,Programme 4: Labour Policy & Industrial Relations,Programme 4: Labour Policy & Industrial Relations,Quarterly,5.1  Percentage of labour organisations’ applications for registration approved or refused within 90 working days of receipt per annum,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",100% of labour organisations’ applications for registration approved or refused within 90 working days of receipt by 30 June 2023,"100% (39 Received, 38 refused and 1 Approved within 90 workdays)",None,None,,,100% of labour organisations’ applications for registration approved or refused within 90 working days of receipt by 30 September 2023,,,,,,100% of labour organisations’ applications for registration approved or refused within 90 working days of receipt by 31 December 2023,,,,,,100% of labour organisations’ applications for registration approved or refused within 90 working days of receipt by 31 March 2024,,,,,,100% of labour organisations’ applications for registration approved or refused within 90 working days of receipt by 31 March 2024 ,-,,,,,,,369
Labour,Employment and Labour,National,Programme 4: Labour Policy & Industrial Relations,Programme 4: Labour Policy & Industrial Relations,Quarterly,6.1 Number of progress reports on bilateral cooperation and multilateral obligations submitted to the minister annually,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1 Annual implementation report submitted by 30 April 2023,1 Annual implementation report submitted by 28 April 2023,None,None,,,N/A,,,,,,1 Mid-term implementation report submitted by 31 October 2023,,,,,,N/A,,,,,,"2 Reports on the implementation of bilateral cooperation and multilateral obligations signed off by the Minister annually:
• Annual implementation report submitted to the Minister for sign-off by 30 April 2023
• 1 Mid –term implementation report submitted to the Minister by 31 October 2023 for sign-off
",-,,,,,,,369
Labour,Employment and Labour,National,Programme 4: Labour Policy & Industrial Relations,Programme 4: Labour Policy & Industrial Relations,Quarterly,7.1 Number of labour market trend reports produced per annum,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",N/A,N/A,N/A,N/A,,,,,,,,,"2 Annual Labour market trend reports produced 

These annual reports include:
1. Annual Labour Market Bulletin 2022/23
2. Job Opportunity and Unemployment in the SA 2022/23
",,,,,,N/A,,,,,,"4 Annual Labour market trend reports produced by 31 March 2024
These annual reports include:
1. Annual Labour Market Bulletin 2022/23
2. Job Opportunity and Unemployment in the SA 2022/23
3. Industrial Action Report 2023
4. Annual Administrative Statistics report 2023
",-,,,,,,,369
Labour,Employment and Labour,National,Programme 4: Labour Policy & Industrial Relations,Programme 4: Labour Policy & Industrial Relations,Quarterly,8.1 Number of Research reports on the impact of labour legislation to the labour market produced per annum,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1 Final report completed,Draft Research report developed.,Discrepancy in the data set resulting in fixing the problems by locating sources of error per data entry and correcting them and in most cases one error affect all other pieces on the data in the set.,Finalizing the report writing planned for 31 August 2023. ,,,N/A,,,,,,N/A,,,,,,1 Final report completed,,,,,,2 research reports completed by 31 March 2024,-,,,,,,,369
National Treasury,Financial and Fiscal Commission,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,Percentage spend of training budget,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,>50%,0,Training and development policy review,,,,>60%,,,,,,>80%,,,,,,>85%,,,,,,>85%,-,,,,,,,369
National Treasury,Financial and Fiscal Commission,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,Number of quarterly reports on monitoring of the recruitment plan and the Employment Equity Plan implementation,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1,1,,,,,1,,,,,,1,,,,,,1,,,,,,4,1,,,,,,,369
National Treasury,Financial and Fiscal Commission,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,Number of quarterly ICT reports submitted.,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,1,1,,,,,1,,,,,,1,,,,,,1,,,,,,4,1,,,,,,,369
National Treasury,Financial and Fiscal Commission,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,Audit Opinion obtained.,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,n/a,n/a,,,,,Unqualified audit opinion with >= 30% fewer findings than the previous year,,,,,,n/a,,,,,,n/a,,,,,,Unqualified audit opinion with >= 30% fewer findings than the previous year,-,,,,,,,369
National Treasury,Financial and Fiscal Commission,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,Percentage of valid invoices paid within 30 days.,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,100 %,100 %,,,,,100 %,,,,,,100 %,,,,,,100 %,,,,,,100 %,100 %,,,,,,,369
National Treasury,Financial and Fiscal Commission,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,Number of compliance reports generated and submitted to the Accounting Officer,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1,1,,,,,1,,,,,,1,,,,,,1,,,,,,4,1,,,,,,,369
National Treasury,Financial and Fiscal Commission,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,"Number of risk management reports generated and submitted to the Accounting Officer, corroborating the audit improvement plan",Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1,1,,,,,1,,,,,,1,,,,,,1,,,,,,4,1,,,,,,,369
National Treasury,Financial and Fiscal Commission,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,Percentage of Procurement processes completed within 6 months of requisition in line with the procurement plan.,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,>=85%,100%,,,,,>=85%,,,,,,>=85%,,,,,,>=85%,,,,,,>=85%,-,,,,,,,369
National Treasury,Financial and Fiscal Commission,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,Number of quarterly reports,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1,1,,,,,1,,,,,,1,,,,,,1,,,,,,4,1,,,,,,,369
National Treasury,Financial and Fiscal Commission,National,PROGRAMME 2: RESEARCH,PROGRAMME 2: RESEARCH,Annually,Annual Submission of Division of Revenue with Recommendations tabled,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,369
National Treasury,Financial and Fiscal Commission,National,PROGRAMME 2: RESEARCH,PROGRAMME 2: RESEARCH,Annually,Technical Research report regarding the Annual Submission published,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,369
National Treasury,Financial and Fiscal Commission,National,PROGRAMME 2: RESEARCH,PROGRAMME 2: RESEARCH,Annually,Number of Policy Briefs Published,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,369
National Treasury,Financial and Fiscal Commission,National,PROGRAMME 2: RESEARCH,PROGRAMME 2: RESEARCH,Annually,Submission on the Medium-Term Budget Policy Statement submitted.,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,369
National Treasury,Financial and Fiscal Commission,National,PROGRAMME 2: RESEARCH,PROGRAMME 2: RESEARCH,Annually,Submission on the Division of Revenue Bill submitted.,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,369
National Treasury,Financial and Fiscal Commission,National,PROGRAMME 2: RESEARCH,PROGRAMME 2: RESEARCH,Annually,Submission on the Appropriation Bill submitted,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,369
