ReportTitle,Textbox95,Textbox80,Textbox81,Textbox82,Textbox83
QPR for FY 2023-24 National Institutions Oversight Performance  Report as of ( FY 2023-24),Location/s: National,InstitutionType:   National,"Institution:   Agriculture, Forestry and Fisheries (2015-2020), Agriculture, Land Reform and Rural Development, Auditor-General of South Africa, Basic Education, Centre for Public Service Innovation, Civilian Secretariat for the Police Service, Commission for the Promotion and Protection of the Rights of Cultural, Religious and Linguistic Communities, Commission on Gender Equality, Communication and Digital Technologies, Cooperative Governance",FinancialYear:   FY 2023-24,"Report Printed On:   Monday, September 11, 2023 1:28:58 PM"

Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,OTP_Q1,National_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,OTP_Q2,National_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,OTP_Q3,National_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,OTP_Q4,National_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,OTP_Summary,National_Summary,ValidatedAudited_Summary2,UID
Basic Education,Basic Education,National,"Programme 3: Teachers, Education Human Resources and Institutional ","Programme 3: Teachers, Education Human Resources and Institutional ",Quarterly,3.1.4 Number of quarterly monitoring reports tracking the percentage of Funza Lushaka graduates placed within   six (6) months upon confirmation that the bursar has completed studies. ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",1,1,No deviation,Not applicable ,,,1,,,,,,1,,,,,,1,,,,,,4,1,,,,,,,235
Basic Education,Basic Education,National,"Programme 4: Planning, Information and Assessment","Programme 4: Planning, Information and Assessment",Annually,4.1.1 Number of new schools built and completed through ASIDI,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,235
Basic Education,Basic Education,National,"Programme 4: Planning, Information and Assessment","Programme 4: Planning, Information and Assessment",Annually,4.1.2 Number of schools provided with sanitation facilities.,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,235
Basic Education,Basic Education,National,"Programme 4: Planning, Information and Assessment","Programme 4: Planning, Information and Assessment",Annually,4.1.3 Number of schools provided with water facilities through ASIDI,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,235
Basic Education,Basic Education,National,"Programme 4: Planning, Information and Assessment","Programme 4: Planning, Information and Assessment",Annually,"4.2.1 Number of General Education and Training (GET) test items developed in Language and Mathematics for Grades 3, 6 and 9 ",Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,235
Basic Education,Basic Education,National,"Programme 4: Planning, Information and Assessment","Programme 4: Planning, Information and Assessment",Annually,4.2.2 Number of NSC reports produced,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,235
Basic Education,Basic Education,National,"Programme 4: Planning, Information and Assessment","Programme 4: Planning, Information and Assessment",Annually,4.2.3 Number of question papers set for June and November examinations,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,235
Basic Education,Basic Education,National,"Programme 4: Planning, Information and Assessment","Programme 4: Planning, Information and Assessment",Annually,4.2.4 Percentage of public schools using the South African School Administration and Management System (SA-SAMS) for reporting,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,98 %,,,,,,,,235
Basic Education,Basic Education,National,"Programme 4: Planning, Information and Assessment","Programme 4: Planning, Information and Assessment",Annually,4.2.5 An Annual National Report is produced on the number of provinces monitored for implementation of the Learner Unit Record Information and Tracking System (LURITS) and EMIS priorities.,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Approved National Report on the number of provinces monitored for implementation of the Learner Unit Record Information and Tracking System (LURITS) and EMIS priorities,,,,,,,,235
Basic Education,Basic Education,National,"Programme 4: Planning, Information and Assessment","Programme 4: Planning, Information and Assessment",Annually,4.2.6 An Annual National Report is produced on learning outcomes linked to a systemic study featuring in the National Assessment Framework,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Approved Annual National Report on learning outcomes linked to a systemic study featuring in the National Assessment Framework.,,,,,,,,235
Basic Education,Basic Education,National,"Programme 4: Planning, Information and Assessment","Programme 4: Planning, Information and Assessment",Annually,4.2.7 An Annual National Report is produced on the Early Learning National Assessment to determine school readiness.,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Approved Annual National Report on the Early Learning National Assessment to determine school readiness,,,,,,,,235
Basic Education,Basic Education,National,"Programme 4: Planning, Information and Assessment","Programme 4: Planning, Information and Assessment",Annually,4.3.1 Number of officials from districts that achieved below the national benchmark in the NSC participating in a mentoring programme,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,235
Basic Education,Basic Education,National,"Programme 4: Planning, Information and Assessment","Programme 4: Planning, Information and Assessment",Annually,4.3.2 Percentage of school principals rating the support services of districts as being satisfactory,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,0 %,,,,,,,,235
Basic Education,Basic Education,National,"Programme 4: Planning, Information and Assessment","Programme 4: Planning, Information and Assessment",Annually,4.3.3 Percentage of District Directors that have undergone competency assessment prior to their appointment. ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,100 %,,,,,,,,235
Basic Education,Basic Education,National,"Programme 4: Planning, Information and Assessment","Programme 4: Planning, Information and Assessment",Annually,4.3.4 Number of underperforming secondary schools monitored at least twice a year by sector officials. ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,235
Basic Education,Basic Education,National,"Programme 4: Planning, Information and Assessment","Programme 4: Planning, Information and Assessment",Annually,4.3.5 Number of District Director forums held,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,235
Basic Education,Basic Education,National,Programme 5: Educational Enrichment Services,Programme 5: Educational Enrichment Services,Annually,5.1.1 An Annual Sector Report is produced on the provision of nutritious meals and compliance with feeding requirements.,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Approved Annual Sector Report on the provision of nutritious meals and compliance with feeding requirements,,,,,,,,235
Basic Education,Basic Education,National,Programme 5: Educational Enrichment Services,Programme 5: Educational Enrichment Services,Annually,5.1.2 Number of PEDs with approved annual business plans for the HIV/AIDS Life Skills Education Programme.,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,235
Basic Education,Basic Education,National,Programme 5: Educational Enrichment Services,Programme 5: Educational Enrichment Services,Annually,5.1.6 Number of professionals trained in SASCE programmes,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,900,,,,,,,,235
Basic Education,Basic Education,National,Programme 5: Educational Enrichment Services,Programme 5: Educational Enrichment Services,Quarterly,5.1.3 Number of districts monitored on the implementation of the National School Safety Framework (NSSF),Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",10,10,No deviation,Not applicable,,,10,,,,,,0,,,,,,5,,,,,,25,10,,,,,,,235
Basic Education,Basic Education,National,Programme 5: Educational Enrichment Services,Programme 5: Educational Enrichment Services,Quarterly,"5.1.4 Number of learners, educators, parents, SGBs and other educations stakeholders reached through social cohesion programmes.",Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",1500,2334,Collaborations with external stakeholders was beneficial in hosting Ministerial Engagements through Social Cohesion and Equity in Education Programme.,Not applicable,,,1000,,,,,,500,,,,,,1000,,,,,,4000,2334,,,,,,,235
Basic Education,Basic Education,National,Programme 5: Educational Enrichment Services,Programme 5: Educational Enrichment Services,Quarterly,"5.1.5 Number of participants and stakeholders reached with dialogues, engagements and training workshops to end school-related gender-based violence",Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",1500,1715,"CEM recommended internal stakeholder consultations on the Guidelines and Protocol, which was conducted as additional to the planned sessions for the quarter",Not applicable,,,1500,,,,,,500,,,,,,500,,,,,,4000,1715,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,Programme 1: Administration,Sub-programme 1.1: Department Management,Annually,1.1.1 Number of databases developed on CSPS recommendations implemented by SAPS,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,Programme 1: Administration,Sub-programme 1.1: Department Management,Quarterly,1.1.2 Number of reports on the role of CSPS in facilitating the implementation of the ICVPS,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",0,0,n/a,n/a,,,1,,,,,,0,,,,,,1,,,,,,2,0,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,Programme 1: Administration,Sub-programme 1.2: Corporate Services,Quarterly,1.2.1 Vacancy Rate,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",10 %,8.1 %,n/a,n/a,,,10 %,,,,,,10 %,,,,,,10 %,,,,,,10 %,,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,Programme 1: Administration,Sub-programme 1.2: Corporate Services,Quarterly,1.2.2 Percentage implementation of planned activities in the revised HCS implementation plan,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",100 %,87 %,Delays in approval of HCS implementation plan and the unit quarterly report ,The unit will ensure timeous submission of approved implementation plan and quarterly reports ,,,100 %,,,,,,100 %,,,,,,100 %,,,,,,100 %,87 %,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,Programme 1: Administration,Sub-programme 1.2: Corporate Services,Quarterly,1.2.3 Percentage implementation of planned activities in the ICT Strategy implementation plan,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",100 %,83 %,Delays in finalisation of the ICT Strategy implementation plan ,The unit will ensure the timeous finalisation of implementation plan ,,,100 %,,,,,,100 %,,,,,,100 %,,,,,,100 %,83 %,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,Programme 1: Administration,Sub-programme 1.3: Finance Administration,Quarterly,1.3.1 Percentage of payments made to creditors within 30 days,Not Applicable,Average,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",100 %,100 %,n/a,n/a,,,100 %,,,,,,100 %,,,,,,100 %,,,,,,100 %,100 %,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,Programme 1: Administration,Sub-programme 1.3: Finance Administration,Quarterly,1.3.2 Percentage of expenditure disbursed in relation to budget allocated,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",20 %,23 %,Expenditure on Compensation of Employee (COE ) is higher because of the Cost of Living Adjustment (COLA) being implemented but funds from  National Treasury have not  been received as yet.,"The budget expenditure will be aligned, once funds is received from National Treasury.",,,45 %,,,,,,70 %,,,,,,98 %,,,,,,98 %,23 %,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,Programme 2: Intersectoral Coordination and Strategic Partnerships,"Sub-programme 2.1: Intergovernmental, Civil Society and Public-Private Partnerships",Quarterly,2.1.1 Number of Memoranda of Understanding (MoUs) signed with stakeholders to build safer communities,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",0,0,n/a,n/a,,,1,,,,,,0,,,,,,1,,,,,,2,0,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,Programme 2: Intersectoral Coordination and Strategic Partnerships,"Sub-programme 2.1: Intergovernmental, Civil Society and Public-Private Partnerships",Quarterly,2.1.2 Number of MoUs implemented to build safer communities,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",0,0,n/a,n/a,,,0,,,,,,1,,,,,,1,,,,,,2,0,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,Programme 2: Intersectoral Coordination and Strategic Partnerships,"Sub-programme 2.1: Intergovernmental, Civil Society and Public-Private Partnerships",Quarterly,2.1.3 Number of assessments conducted to determine the functionality of the established Community Safety Forums (CSFs),Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",2,0,No assessments of CSFs were undertaken in quarter under review as this is still subject to the signing of the MOU with the Department of  Cooperative Governance which will then fast-track the establishment of CSF.,"Constant follow-up with the Department of Cooperative Governance on the signing of the MOU which will fast-track the establishment of the CSF.

The unit will identify few established CFS’s on selected provinces to assess in order to achieve the set target for the year. 
",,,3,,,,,,3,,,,,,1,,,,,,9,0,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,Programme 2: Intersectoral Coordination and Strategic Partnerships,"Sub-programme 2.1: Intergovernmental, Civil Society and Public-Private Partnerships",Quarterly,2.1.4 Number of provincial capacity building workshops held on crime prevention policies,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",2,3,The overachievement occurred as a result  of an urgent attention raised as per concerns in Minister’s imbizo in 2022 at Ugu District municipality.,n/a,,,3,,,,,,3,,,,,,1,,,,,,9,3,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,Programme 2: Intersectoral Coordination and Strategic Partnerships,"Sub-programme 2.1: Intergovernmental, Civil Society and Public-Private Partnerships",Quarterly,2.1.5 Number of anti-crime campaigns conducted,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",0,1,The high rates of Gender-Based Violence and Murder cases in Limpopo required a need to conduct an anti-crime campaign in the province.,n/a,,,1,,,,,,1,,,,,,1,,,,,,3,1,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,Programme 2: Intersectoral Coordination and Strategic Partnerships,"Sub-programme 2.1: Intergovernmental, Civil Society and Public-Private Partnerships",Quarterly,2.1.6 Number of assessments conducted to determine the functionality of the established Community Police Forums (CPFs),Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",0,0,n/a,n/a,,,1,,,,,,0,,,,,,1,,,,,,2,0,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,Programme 2: Intersectoral Coordination and Strategic Partnerships,"Sub-programme 2.1: Intergovernmental, Civil Society and Public-Private Partnerships",Quarterly,2.1.7 Number of provincial CPF training workshops facilitated on the civilian oversight role of CPFs,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",2,2,n/a,n/a,,,4,,,,,,2,,,,,,1,,,,,,9,2,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,Programme 2: Intersectoral Coordination and Strategic Partnerships,Sub-programme 2.2: Community Outreach,Quarterly,2.2.1 Number of Izimbizo/public participation programmes held with communities to promote community safety,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",2,2,n/a,n/a,,,2,,,,,,2,,,,,,2,,,,,,8,2,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,Programme 2: Intersectoral Coordination and Strategic Partnerships,Sub-programme 2.2: Community Outreach,Quarterly,2.2.2 Number of response plans on the Izimbizo/public participation programmes held to promote community safety (feedback to communities),Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",2,2,n/a,n/a,,,2,,,,,,2,,,,,,2,,,,,,8,2,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,Programme 3: Legislation and Policy Development,Sub-programme 3.1: Policy Development and Research,Annually,3.1.1 Number of National Policing Policies submitted to the Secretary for approval,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,Programme 3: Legislation and Policy Development,Sub-programme 3.1: Policy Development and Research,Annually,3.1.2 Number of research projects conducted on policing and safety,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,Programme 3: Legislation and Policy Development,Sub-programme 3.1: Policy Development and Research,Quarterly,3.1.3 Percentage implementation of the knowledge and information management strategy submitted to the Secretary for approval,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",0 %,0 %,n/a,n/a,,,50 %,,,,,,0 %,,,,,,50 %,,,,,,100 %,0 %,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,Programme 3: Legislation and Policy Development,Sub-programme 3.2: Legislation,Quarterly,3.2.1 Number of Bills subitted to the Minister for Cabinet approval,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",0,1,"Cabinet approved the prioritised Independent Police Investigative Directorate Amendment Bill, 2023 sooner than expected",n/a,,,0,,,,,,1,,,,,,1,,,,,,2,1,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,"Programme 4: Civilian Oversight, Monitoring and Evaluation","Sub-programme 4.1: Police Performance, Conduct and Compliance Monitoring",Annually,4.1.1 Number of Police Oversight initiatives undertaken,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,"Programme 4: Civilian Oversight, Monitoring and Evaluation","Sub-programme 4.1: Police Performance, Conduct and Compliance Monitoring",Annually,4.1.2 Number of SAPS Budget and Programme Performance assessments conducted,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,"Programme 4: Civilian Oversight, Monitoring and Evaluation","Sub-programme 4.1: Police Performance, Conduct and Compliance Monitoring",Annually,4.1.5 Number of assessments on police conduct and integrity undertaken,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,"Programme 4: Civilian Oversight, Monitoring and Evaluation","Sub-programme 4.1: Police Performance, Conduct and Compliance Monitoring",Annually,4.1.7 Number of assessments of the implementation of and compliance to legislation and policies by SAPS,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,"Programme 4: Civilian Oversight, Monitoring and Evaluation","Sub-programme 4.1: Police Performance, Conduct and Compliance Monitoring",Quarterly,4.1.8 Number of assessments conducted on the functioning of the National Forensic DNA Database,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",1,1,n/a,n/a,,,1,,,,,,1,,,,,,1,,,,,,4,1,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,"Programme 4: Civilian Oversight, Monitoring and Evaluation","Sub-programme 4.1: Police Performance, Conduct and Compliance Monitoring",Quarterly,4.1.3 Number of assessments conducted on SAPS Complaints Management,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",1,1,n/a,n/a,,,0,,,,,,1,,,,,,0,,,,,,2,1,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,"Programme 4: Civilian Oversight, Monitoring and Evaluation","Sub-programme 4.1: Police Performance, Conduct and Compliance Monitoring",Quarterly,4.1.4 Number of assessments on the implementation of IPID recommendations by SAPS undertaken,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",1,1,n/a,n/a,,,0,,,,,,1,,,,,,0,,,,,,2,1,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,"Programme 4: Civilian Oversight, Monitoring and Evaluation","Sub-programme 4.1: Police Performance, Conduct and Compliance Monitoring",Quarterly,4.1.6 Number of assessments of the implementation of and compliance with the Domestic Violence Act (98) by SAPS,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",0,0,n/a,n/a,,,1,,,,,,0,,,,,,1,,,,,,2,0,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,"Programme 4: Civilian Oversight, Monitoring and Evaluation",Sub-programme 4.2: Policy and Programme Evaluations,Annually,4.2.1 Number of assessments conducted on SAPS programmes,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,235
Civilian Secretariat for Police,Civilian Secretariat for the Police Service,National,"Programme 4: Civilian Oversight, Monitoring and Evaluation",Sub-programme 4.2: Policy and Programme Evaluations,Annually,4.2.2 Number of evaluations conducted on legislation and policies,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 1: Administration,Programme 1: Administration,Quarterly,1.1 Percentage implementation of approved CSIP,Standardized,Not  Applicable,Not Applicable,Not Applicable,No Target,N/A,N/A,N/A,,,"30% implementation 
of approved CSIP by 
30 September 2023",,,,,,"60% implementation 
of approved CSIP by 
31 December 2023",,,,,,"90% implementation 
of approved CSIP by 
31 March 2024",,,,,,"90% implementation 
of approved CSIP by 
31 March 2024
",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 1: Administration,Programme 1: Administration,Quarterly,1.2 Percentage implementation of approved FMIP,Standardized,Not  Applicable,Not Applicable,Not Applicable,No Target,N/A,N/A,N/A,,,"30% implementation 
of approved FMIP 
by 30 September 
2023",,,,,,"60% implementation 
of approved FMIP 
by 31 December 
2023",,,,,,"90% implementation 
of approved FMIP 
by 31 March 2024",,,,,,"90% implementation 
of approved FMIP 
by 31 March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 1: Administration,Programme 1: Administration,Quarterly,1.3a Percentage  procurement spend  on entities owned  by women,Standardized,Not  Applicable,Not Applicable,Not Applicable,"20% procurement 
spend on entities 
owned by women 
by 30 June 2023",Achieved,N/A,N/A,,,"30% procurement 
spend on entities 
owned by women 
by 30 September 
2023",,,,,,"40% procurement 
spend on entities 
owned by women 
by 31 December 
2023",,,,,,"40% procurement 
spend on entities 
owned by women 
by 31 March 2024",,,,,,"
40% procurement 
spend on entities 
owned by women 
by 31 March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 1: Administration,Programme 1: Administration,Quarterly,1.3b Percentage  procurement spend  on entities owned  by youth,Standardized,Not  Applicable,Not Applicable,Not Applicable,"10% procurement 
spend on entities 
owned by youth by 
30 June 2023","Achieved
",N/A,N/A,,,"20% procurement 
spend on entities 
owned by youth by 
30 September 2023",,,,,,"30% procurement 
spend on entities 
owned by youth by 
31 December 2023",,,,,,"30% procurement 
spend on entities 
owned by youth by 
31 March 2024",,,,,,"
30% procurement 
spend on entities 
owned by youth by 
31 March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 1: Administration,Programme 1: Administration,Quarterly,1.3c Percentage  procurement spend  on entities owned  by persons with  disabilities,Standardized,Not  Applicable,Not Applicable,Not Applicable,"2% procurement 
spend on entities 
owned by persons 
with disabilities by 
30 June 2023","Not Achieved

","Central Supplier Database does not have functionality to extract information for suppliers owned by people with disabilities. 

","To consult National Treasury to advise on better strategy to attract suppliers owned by person with disabilities. 

",,,"4% procurement 
spend on entities 
owned by persons 
with disabilities by 
30 September 2023",,,,,,"6% procurement 
spend on entities 
owned by persons 
with disabilities by 
31 December 2023",,,,,,"7% procurement 
spend on entities 
owned by persons 
with disabilities by 
31 March 2024",,,,,,"7% procurement 
spend on entities 
owned by persons 
with disabilities by 
31 March 2024
",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 2: Local Government Operations and Support,Programme 2: Local Government Operations and Support,Quarterly,2.1 Regulations  in terms of the  Intergovernmental  Relations Framework  Act (IGRFA)  gazetted,Standardized,Not  Applicable,Not Applicable,Not Applicable,"Draft Regulations 
in terms of the 
Intergovernmental 
Relations 
Framework Act 
(IGRFA) submitted 
to Minister by 30 
June 2023","Achieved
",N/A,N/A,,,"Regulations in 
terms of the 
Intergovernmental 
Relations 
Framework Act 
(IGRFA) Gazetted 
by 30 September 
2023.",,,,,,No target,,,,,,No target,,,,,,"Regulations in 
terms of the 
Intergovernmental 
Relations 
Framework Act 
(IGRFA) gazetted 
by 30 September 
2023",-,,,,,,,235
