ReportTitle,Textbox95,Textbox80,Textbox81,Textbox82,Textbox83
QPR for FY 2023-24 National Institutions Oversight Performance  Report as of ( FY 2023-24),Location/s: National,InstitutionType:   National,"Institution:   Military Veterans, Mineral Resources and Energy, Municipal Demarcation Board, Municipal Infrastructure Support Agency, National School of Government",FinancialYear:   FY 2023-24,"Report Printed On:   Monday, September 11, 2023 1:46:23 PM"

Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,OTP_Q1,National_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,OTP_Q2,National_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,OTP_Q3,National_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,OTP_Q4,National_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,OTP_Summary,National_Summary,ValidatedAudited_Summary2,UID
National School of Government,National School of Government,National,Programme 2 Public Sector Organisational and Staff Development,Programme 2 Public Sector Organisational and Staff Development,Quarterly,Amount of revenue generated and other funding sources in TTA,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster","R 24m in revenue and other
funding sources generated",R19 903 522 in revenue and other funding sources generated,Low revenue generated due to low training uptake,Market NSG courses and ensure implementation of signed MoAs to raise revenue ,,,"R 31m in revenue and other
funding sources generated
(cumulative)",,,,,,"R44m in revenue and other
funding sources generated
(cumulative)",,,,,,"R101m in revenue and other
funding sources generated",,,,,,"R101m in revenue and other
funding sources generated in
TTA",-,,,,,,,168
National School of Government,National School of Government,National,Programme 2 Public Sector Organisational and Staff Development,Programme 2 Public Sector Organisational and Staff Development,Quarterly,Percentage of business development interventions resulting in the uptake of the ETD offerings,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",No target ,None ,None ,None ,,,"Report on the business
development interventions
resulting in the uptake of ETD
offerings",,,,,,No target ,,,,,,"60% of business development
interventions resulting in the
uptake of the ETD offerings",,,,,,"60% of business development
interventions resulting in the
uptake of the ETD offerings",-,,,,,,,168
National School of Government,National School of Government,National,Programme 2 Public Sector Organisational and Staff Development,Programme 2 Public Sector Organisational and Staff Development,Quarterly,Number of research projects informing ETD interventions developed,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,No target ,None ,None,None ,,,"2 research reports informing
ETD interventions developed",,,,,,"4 research reports informing
ETD interventions developed
(cumulative)",,,,,,"6 research reports informing
ETD interventions developed",,,,,,"6 research reports informing
ETD interventions developed",-,,,,,,,168
National School of Government,National School of Government,National,Programme 2 Public Sector Organisational and Staff Development,Programme 2 Public Sector Organisational and Staff Development,Quarterly,Number of skills assessment reports on specific departments or public sector on training needs for relevant ETD interventions completed,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster","1 skills assessment report on
specific departments or public
sector on training needs for
relevant ETD interventions
completed","3  TNA Reports developed for the North West Development Corporation (NWDC)
- Legal, 
- Information Technology and  
- The Convention Centre ",Request for additional skills assessment by client department,None,,,"2 skills assessment reports on
specific departments or public
sector on training needs for
relevant ETD interventions
completed (cumulative)",,,,,,"4 skills assessment reports on
specific departments or public
sector on training needs for
relevant ETD interventions
completed (cumulative)",,,,,,"6 skills assessment reports on
specific departments or public
sector on training needs for
relevant ETD interventions
completed",,,,,,"6 skills assessment reports on
specific departments or public
sector on training needs for
relevant ETD interventions
completed",-,,,,,,,168
National School of Government,National School of Government,National,Programme 2 Public Sector Organisational and Staff Development,Programme 2 Public Sector Organisational and Staff Development,Quarterly,Number of courses/programmes/interventions responsive to identified skills gaps developed/reviewed,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,No target ,None ,None ,None ,,,"Stakeholder consultation and
conceptual outline of courses/
programmes/ interventions
completed",,,,,,"8 draft courses/ programmes/
interventions developed/
reviewed",,,,,,"8 courses/ programmes/
interventions responsive
to identified skills gaps
developed/ reviewed",,,,,,"8 courses/ programmes/
interventions responsive
to identified skills gaps
developed/ reviewed",-,,,,,,,168
National School of Government,National School of Government,National,Programme 2 Public Sector Organisational and Staff Development,Programme 2 Public Sector Organisational and Staff Development,Quarterly,Number of impact evaluation studies conducted ,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,No target,None,None ,None ,,,No target,,,,,,No target,,,,,,"6 impact evaluation studies
conducted",,,,,,"6 impact evaluation studies
conducted",-,,,,,,,168
National School of Government,National School of Government,National,Programme 2 Public Sector Organisational and Staff Development,Programme 2 Public Sector Organisational and Staff Development,Quarterly,Number of partnerships established with professional bodies on functional areas for professionalisation,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster","Identify two professional bodies
and conduct consultative
sessions","Two professional bodies identified and consultative sessions conducted
 
Meeting with the Association of Certified Fraud Examiners (ACEFA)

Meeting with the Professional Board of Child and Youth Care Workers ",None ,None ,,,"Area/s of collaboration on
professionalisation finalized",,,,,,"MoU on professionalisation
signed with professional bodies",,,,,,"First phase of implementation of
the MOU",,,,,,"2 partnerships established
with professional bodies
on functional areas for
professionalisation",-,,,,,,,168
National School of Government,National School of Government,National,Programme 2 Public Sector Organisational and Staff Development,Programme 2 Public Sector Organisational and Staff Development,Quarterly,Status report on the accreditation of the postgraduate qualification developed,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",No target,None ,None ,None ,,,No target,,,,,,No target,,,,,,"Status report on the
accreditation of the
Postgraduate qualification
developed",,,,,,"Status report on accreditation of
the postgraduate qualification
developed",-,,,,,,,168
National School of Government,National School of Government,National,Programme 2 Public Sector Organisational and Staff Development,Programme 2 Public Sector Organisational and Staff Development,Quarterly,Number of skills audit for public service departments conducted,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",Project plan developed,Proposal including the project plan to undertake a skills audit for infrastructure and front-line service delivery departments developed,None,None ,,,"Stakeholder engagements and
development of skills audit tools",,,,,,"Skills audit for 1 public service
departments conducted",,,,,,"Skills audit for 2 public service
departments conducted",,,,,,"Skills audit for 2 public service
departments conducted",-,,,,,,,168
National School of Government,National School of Government,National,Programme 2 Public Sector Organisational and Staff Development,Programme 2 Public Sector Organisational and Staff Development,Quarterly,Number of advocacy sessions conducted on the implementation of the National Framework towards the Professionalisation of the public sector,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster","2 Advocacy sessions conducted
on the implementation
of the Framework on
Professionalisation","8 Advocacy sessions conducted:
Webinars hosted by NSG:
Finance & Audit Occupation; SCM Occupation; NSG Staff; CPUT.  
By invitation:
DPSA& SAAPAM with  Academic Heads of Public Admin; Limpopo Provincial SMS Summit; NC 
GSCID Cluster; COGTA: National  Capacity Building  Forum",Increased advocacy is due to heighten interest in the subject matter for the public service,None ,,,"4 Advocacy sessions conducted
on the implementation
of the Framework on
Professionalisation (cumulative)",,,,,,"5 Advocacy sessions conducted
on the implementation
of the Framework on
Professionalisation (cumulative)",,,,,,"6 Advocacy sessions conducted
on the implementation
of the Framework on
Professionalisation",,,,,,"6 Advocacy sessions conducted
on the implementation of the
National Framework towards the
Professionalisation of the public
sector",-,,,,,,,168
National School of Government,National School of Government,National,Programme 2 Public Sector Organisational and Staff Development,Programme 2 Public Sector Organisational and Staff Development,Quarterly,Nyukela programme for Middle Management Services developed,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",No target ,None ,None,None ,,,"Stakeholder consultation and
conceptual outline of the
programme completed",,,,,,"Draft programme interventions
developed",,,,,,"Nyukela programme for
Middle Management Services
developed",,,,,,"Nyukela programme for
Middle Management Services
developed",-,,,,,,,168
National School of Government,National School of Government,National,Programme 2 Public Sector Organisational and Staff Development,Programme 2 Public Sector Organisational and Staff Development,Quarterly,Percentage of partnerships and collaborations facilitated to support ETD interventions,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,No target ,None ,None,None ,,,"10% of partnerships and
collaborations facilitated to
support ETD interventions",,,,,,No target ,,,,,,"25% of partnerships and
collaborations facilitated to
support ETD interventions",,,,,,"25% of partnerships and
collaborations facilitated to
support ETD interventions",-,,,,,,,168
National School of Government,National School of Government,National,Programme 2 Public Sector Organisational and Staff Development,Programme 2 Public Sector Organisational and Staff Development,Quarterly,Performance management system for ETD practitioners piloted and implemented,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster","Performance Management
System piloting process for ETD
Practitioners completed",Performance Management system  piloting process for ETD Practitioners completed ,None ,None ,,,"Performance Management
System for ETD practitioners
implemented",,,,,,"Performance Management
System for ETD practitioners
implemented",,,,,,"Performance Management
System for ETD practitioners
implemented",,,,,,"Performance management
system for ETD Practitioners
piloted and implemented",-,,,,,,,168
National School of Government,National School of Government,National,Programme 2 Public Sector Organisational and Staff Development,Programme 2 Public Sector Organisational and Staff Development,Quarterly,Approved NSG accreditation status by accrediting bodies,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,"Facilitation of various
accreditation process as
required by the accrediting
bodies","Extension of accreditation with LGSETA, Service SETA, SASSETA and ETDP SETA –

- Received the letter of extension of accreditation from SASSETA
until 30 June 2024.
- Completed application forms for ETDPSETA. (Accreditation expired 31 March 2023).
- Completed online application for LGSETA (accreditation expired: 31 March 2023).
- Services SETA advised the NSG to apply for full qualifications (accreditation expired 30 June 2023) 
","The NQF landscape has undergone change which has implications for the NSG offerings.  The  QCTO has designed Occupational qualifications and part-qualifications which replaced most of the historical qualifications and unit standards which the NSG is accredited to offer. 

On 30 June 2023 SAQA de-registered all historical qualifications in terms of the Ministerial Determination  of the Qualifications Sub-Frameworks, no 44031. The NSG can only register the last cohort  of learners until 30 June 2024 where it has received extension of accreditation by the various SETAs. Therefore, the NSG must  apply for accreditation","The NSG has submitted applications for extension of accreditation to the various SETAs. The department is also working on the development of learning materials for occupational qualifications  to apply for accreditation by 31 March 2024. 

The NSG is engaged in checking the NQF for relevant qualifications that can replace the credit bearing unit standards",,,"Facilitation of various
accreditation process as
required by the accrediting
bodies",,,,,,"Facilitation of various
accreditation process as
required by the accrediting
bodies",,,,,,"Facilitation of various
accreditation process as
required by the accrediting
bodies",,,,,,"Accreditation processes
facilitated and managed to
maintain the status of the NSG
as an accredited training
provider",-,,,,,,,168
National School of Government,National School of Government,National,Programme 2 Public Sector Organisational and Staff Development,Programme 2 Public Sector Organisational and Staff Development,Quarterly,Approved NSG accreditation status by accrediting bodies,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,"Manage various accreditation
process as required by the
accrediting bodies","To maintain  the accreditation of the NSG as an assessment centre, the NSG must demonstrate capacity to conduct EISA for  Occupational Certificate: Office Administrator:
Public Service Administrator ID 91994: 
The NSG coordinated the site verification visit conducted by the QCTO to  establish if the NSG has capacity and complies to its policies before EISA can be administered
",None ,None ,,,"Manage various accreditation
process as required by the
accrediting bodies",,,,,,"Manage various accreditation
process as required by the
accrediting bodies",,,,,,"Manage various accreditation
process as required by the
accrediting bodies",,,,,,"Accreditation processes
facilitated and managed to
maintain the status of the NSG
as an accredited training
provider",-,,,,,,,168
National School of Government,National School of Government,National,Programme 2 Public Sector Organisational and Staff Development,Programme 2 Public Sector Organisational and Staff Development,Quarterly,Number of programmes/ courses quality assured by the NSG Quality Assurance Committee,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster","2 programmes/courses quality
assured by the NSG Quality
Assurance Committee",No programmes/ courses quality assured by the NSG Quality Assurance Committee,"Two courses received for quality assurance did not meet the compliance requirements and were  returned to the Curriculum Chief Directorate for amendments.

The SOP requires the Directorate QA to check if the material is ready for quality assurance. In the case is not, material must be returned to the project manager outlining the gaps  identified for compliance","Written feedback was sent to the Curriculum  project manager

Follow up will be made to receive the complete submissions for quality assurance.",,,"2 programmes/courses quality
assured by the NSG Quality
Assurance Committee",,,,,,"2 programmes/courses quality
assured by the NSG Quality
Assurance Committee",,,,,,"2 programmes/courses quality
assured by the NSG Quality
Assurance Committee",,,,,,"8 programmes/courses quality
assured by the NSG Quality
Assurance Committee",-,,,,,,,168
National School of Government,National School of Government,National,Programme 2 Public Sector Organisational and Staff Development,Programme 2 Public Sector Organisational and Staff Development,Quarterly,Number of compulsory courses/programmes implemented,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",No target ,None ,None ,None ,,,"4 compulsory courses/
programmes implemented",,,,,,No target,,,,,,"8 compulsory courses/
programmes implemented",,,,,,"8 compulsory courses/
programmes implemented",-,,,,,,,168
National School of Government,National School of Government,National,Programme 2 Public Sector Organisational and Staff Development,Programme 2 Public Sector Organisational and Staff Development,Quarterly,Number of learners trained on compulsory and demand-led ETD interventions ,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,"12 751 learners trained on
compulsory and demand- led
ETD interventions",8 439 learners trained on compulsory and demand- led ETD interventions,"Low uptake due to the start of the financial year, projected to improve in the subsequent quarters ",Market NSG courses to improve uptake in the subsequent quarters,,,"16 632 learners trained on
compulsory and demand- led
ETD interventions (cumulative)",,,,,,"23 582 learners trained on
compulsory and demand- led
ETD interventions (cumulative)",,,,,,"46 480 learners trained on
compulsory and demand- led
ETD interventions",,,,,,"46 480 learners trained on
compulsory and demand- led
ETD interventions",-,,,,,,,168
National School of Government,National School of Government,National,Programme 2 Public Sector Organisational and Staff Development,Programme 2 Public Sector Organisational and Staff Development,Quarterly,Percentage increase of public servants in the public sector trained on how to deal with all forms of discrimination,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",No target ,None ,None ,None ,,,"Status report of public servants
in the public sector trained on
how to deal with all forms of
discrimination",,,,,,No target ,,,,,,"10% increase of public servant
in the public sector trained on
how to deal with all forms of
discrimination",,,,,,"10% increase of public servants
in the public sector trained on
how to deal with all forms of
discrimination",-,,,,,,,168
National School of Government,National School of Government,National,Programme 2 Public Sector Organisational and Staff Development,Programme 2 Public Sector Organisational and Staff Development,Quarterly,Number of ODeL courses/programmes/interventions responsive to identified skills gaps developed/reviewed,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,"A course development plan for
the identified online courses to
be developed/ reviewed",Course development plan for the 8 identified online courses for development in collaboration with Curriculum Support and Trainer Professionalisation,None ,None ,,,"2 of the 8 identified courses
developed/reviewed in line with
the course development plan",,,,,,"5 of the 8 identified courses
developed/reviewed in line with
the course development plan
(cumulative)",,,,,,"8 identified courses developed/
reviewed in line with the course
development plan",,,,,,"8 ODeL courses / programmes
/ interventions responsive
to identified skills gaps
developed/reviewed by 2023",-,,,,,,,168

