ReportTitle,Textbox95,Textbox80,Textbox81,Textbox82,Textbox83
QPR for FY 2023-24 National Institutions Oversight Performance  Report as of ( FY 2023-24),Location/s: National,InstitutionType:   National,"Institution:   Government Technical Advisory Center, Health, Higher Education and Training, Home Affairs, Human Settlements, Independent Communications Authority of South Africa, Independent Electoral Commission, Independent Police Investigative Directorate, International Relations and Cooperation, Justice and Constitutional Development",FinancialYear:   FY 2023-24,"Report Printed On:   Monday, September 11, 2023 1:33:53 PM"

Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,OTP_Q1,National_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,OTP_Q2,National_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,OTP_Q3,National_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,OTP_Q4,National_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,OTP_Summary,National_Summary,ValidatedAudited_Summary2,UID
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 2: Investigation and Information Management,Investigation Services,Quarterly,Number of investigations of assault that a decision ready per year,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",750,568,"Target is not achieved

There was a concentration on post monitoring decision cases that amount to 25 048. Some of these cases relate to court queries and some required preparation for finalisation after outcomes were received from stakeholders. ",A Turnaround Performance Strategy will be developed by each Province and implementation will be monitored bi-monthly. There will be an intervention by National Office to provide guidance to Provinces to ensure swift and appropriate completion of the active cases. ,,,1500,,,,,,2000,,,,,,2500,,,,,,2500,568,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 2: Investigation and Information Management,Investigation Services,Quarterly,Number of investigations of corruption that a decision ready per year,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",21,8,"Target is not achieved

There was a concentration on post monitoring decision cases that amount to 25 048. Some of these cases relate to court queries and some required preparation for finalisation after outcomes were received from stakeholders. ",A Turnaround Performance Strategy will be developed by each Province and implementation will be monitored bi-monthly. There will be an intervention by National Office to provide guidance to Provinces to ensure swift and appropriate completion of the active cases. ,,,42,,,,,,56,,,,,,70,,,,,,70,8,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 2: Investigation and Information Management,Investigation Services,Quarterly,Number of investigations of other criminal and misconduct matters referred to in section 28.1(h) of the IPID Act that a decision ready per year,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",30,24,"Target is not achieved

There was a concentration on post monitoring decision cases that amount to 25 048. Some of these cases relate to court queries and some required preparation for finalisation after outcomes were received from stakeholders. ",A Turnaround Performance Strategy will be developed by each Province and implementation will be monitored bi-monthly. There will be an intervention by National Office to provide guidance to Provinces to ensure swift and appropriate completion of the active cases. ,,,60,,,,,,80,,,,,,100,,,,,,100,24,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 2: Investigation and Information Management,Investigation Services,Quarterly,Number of investigations of offences referred to in section 33 of the IPID Act that a decision ready per year,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",9,6,"Target is not achieved

There was a concentration on post monitoring decision cases that amount to 25 048. Some of these cases relate to court queries and some required preparation for finalisation after outcomes were received from stakeholders. ", A Turnaround Performance Strategy will be developed by each Province and implementation will be monitored bi-monthly. There will be an intervention by National Office to provide guidance to Provinces to ensure swift and appropriate completion of the active cases. ,,,18,,,,,,24,,,,,,30,,,,,,30,6,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 2: Investigation and Information Management,Investigation Services,Quarterly,Number of cell inspections conducted at police stations per year,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",32,16,"Target is not achieved

There was a concentration on post monitoring decision cases that amount to 25 048. ",A Turnaround Performance Strategy will be developed by each Province and implementation will be monitored bi-monthly. There will be an intervention by National Office to provide guidance to Provinces to ensure swift and appropriate completion of the active cases. ,,,65,,,,,,86,,,,,,108,,,,,,108,16,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 2: Investigation and Information Management,Investigation Services,Quarterly,Percentage of dockets referred to the National Prosecution Authority within 30 days of being signed off per year,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",90 %,92 %,Target is achieved,None,,,90 %,,,,,,90 %,,,,,,90 %,,,,,,90 %,92 %,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 2: Investigation and Information Management,Investigation Services,Quarterly,Percentage of recommendation reports referred to South African Police Service and Municipal Police Services within 30 days of being signed off per year,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",90 %,84 %,"Target is not achieved

There was no effective monitoring tool. ",The monitoring tool was assessed and performance will be monitored weekly.,,,90 %,,,,,,90 %,,,,,,90 %,,,,,,90 %,84 %,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 3: Legal and Investigation Advisory Services,Investigation Advisory Services,Quarterly,Percentage of legal advice provided to investigators within 2 working days of receipt per year,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",95 %,100 %,Target is achieved,None,,,95 %,,,,,,95 %,,,,,,95 %,,,,,,95 %,100 %,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 3: Legal and Investigation Advisory Services,Litigation Advisory Services,Quarterly,Percentage of legal advice provided to the Department within 30 working days of receipt per year,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,80 %,100 %,Target is achieved,None,,,80 %,,,,,,80 %,,,,,,80 %,,,,,,80 %,100 %,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 3: Legal and Investigation Advisory Services,Litigation Advisory Services,Quarterly,Percentage of litigation matters referred with instructions to the state attorney within 10 working days of receipt per year,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,100 %,100 %,Target is achieved,None,,,100 %,,,,,,100 %,,,,,,100 %,,,,,,100 %,100 %,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 3: Legal and Investigation Advisory Services,Litigation Advisory Services,Quarterly,Percentage of contracts and service level agreements finalised within 30 working days of requet per year,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,90 %,100 %,Target is achieved,None,,,90 %,,,,,,90 %,,,,,,90 %,,,,,,90 %,100 %,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 4: Compliance Monitoring and Stakeholder Management,Compliance Monitoring,Quarterly,Percentage of recommendations referred to the SAPS and MPS that are analysed per year,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",90 %,99.8 %,Target is achieved,None,,,90 %,,,,,,90 %,,,,,,90 %,,,,,,90 %,0 %,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 4: Compliance Monitoring and Stakeholder Management,Compliance Monitoring,Quarterly,Percentage of criminal referrals forwarded to the NPA that are analysed per year,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",90 %,99 %,Target is achieved,None,,,90 %,,,,,,90 %,,,,,,90 %,,,,,,90 %,99 %,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 4: Compliance Monitoring and Stakeholder Management,Compliance Monitoring,Quarterly,Percentage of disciplinary outcomes from the SAPS and MPS that are analysed within 30 days of receipt per year,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",80 %,75 %,"Target is not achieved

Due to inadequate recording of dates. ",The affected provinces will be engaged to ensure improvement.,,,80 %,,,,,,80 %,,,,,,80 %,,,,,,80 %,75 %,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 4: Compliance Monitoring and Stakeholder Management,Compliance Monitoring,Quarterly,Percentage of responses from the NPA that are analysed within 30 days of receipt per year,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",80 %,98 %,Target is exceeded,None,,,80 %,,,,,,80 %,,,,,,80 %,,,,,,80 %,98 %,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 4: Compliance Monitoring and Stakeholder Management,Compliance Monitoring,Quarterly,Percentage of SAPS disciplinary outcomes taken on review within 60 days of analysis per year,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",90 %,0 %,"Performance is on track 

Four (4) matters should be reviewed, 60 days has not lapsed.",None,,,90 %,,,,,,90 %,,,,,,90 %,,,,,,90 %,0 %,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 4: Compliance Monitoring and Stakeholder Management,Compliance Monitoring,Quarterly,Percentage of NPA prosecution decisions taken on review within 60 days of analysis per year,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",90 %,0 %,"Performance is on track 

No reviews were received.",None,,,90 %,,,,,,90 %,,,,,,90 %,,,,,,90 %,0 %,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 4: Compliance Monitoring and Stakeholder Management,Stakeholder Management,Quarterly,Number of formal engagements held with key stakeholders per year,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",30,38,"Target exceeded

More interest on IPID's work and increased recommendation meetings to address issues. Officials also worked over time.",None,,,90,,,,,,150,,,,,,180,,,,,,180,38,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 4: Compliance Monitoring and Stakeholder Management,Stakeholder Management,Quarterly,Number of media progammes held per year,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Justice, Crime Prevention and Security cluster",1,0,"Target was not achieved

Due to change management processes, the activities for the period under review were not fully implemented.",The media programmes will be prioritised in the new quarter.,,,3,,,,,,4,,,,,,6,,,,,,6,0,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 4: Compliance Monitoring and Stakeholder Management,Stakeholder Management,Quarterly,Number of station lectures conducted per year,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",10,9," Target is not achieved

Due to non-reporting and submission of performance information.",Provinces will be encouraged through the office of the P2 Manager to honour Quartely targets.,,,20,,,,,,30,,,,,,40,,,,,,40,9,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 4: Compliance Monitoring and Stakeholder Management,Stakeholder Management,Quarterly,Percentage implementation of Access and Awareness Rural Strategy per year,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",0 %,0 %,"Target is not achieved

There was a concentration on post monitoring decision cases that amount to 25 048. Some of these cases relate to court queries and some required preparation for finalisation after outcomes were received from stakeholders. ",Strengthen collaboration and implement catch-up plan.,,,0 %,,,,,,0 %,,,,,,60 %,,,,,,60 %,0 %,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,PROGRAMME 1 : ADMINISTRATION,Administration,Quarterly,NUMBER OF PROGRESS REPORTS ON THE IMPLEMENTATION OF THE DIGITAL STRATEGY,Standardized,Not  Applicable,"An efficient, effective and development-oriented public service",Not Applicable,1,1,,,,,1,,,,,,1,,,,,,1,,,,,,4,1,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,PROGRAMME 1 : ADMINISTRATION,Administration,Quarterly,NUMBER OF PROGRESS REPORTS ON THE AUDIT ACTION PLAN,Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1,1,,,,,1,,,,,,1,,,,,,1,,,,,,4,1,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,PROGRAMME 1 : ADMINISTRATION,Administration,Quarterly,NUMBER OF REPORTS ON TRAINING PROGRAMMES CONDUCTED IN LINE WITH GENERIC SKILLS DEVELOPMENT PROGRAMME,Standardized,Not  Applicable,"An efficient, effective and development-oriented public service",Not Applicable,1,1,,,,,1,,,,,,1,,,,,,1,,,,,,4,1,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,PROGRAMME 1 : ADMINISTRATION,Administration,Quarterly,NUMBER OF REPORTS ON ASPECTS IMPLEMENTED TOWARDS POSITIONING THE DIPLOMATIC ACADEMY AS A CENTRE OF EXCELLENCE IN FOREIGN SERVICE TRAINING,Standardized,Not  Applicable,"An efficient, effective and development-oriented public service",Not Applicable,0,0,,,,,2,,,,,,1,,,,,,2,,,,,,5,0,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,PROGRAMME 1 : ADMINISTRATION,Administration,Quarterly,"NUMBER OF GENDER MAINSTREAMING INITIATIVES FOCUSING ON WOMEN, YOUTH AND PERSONS WITH DISABILITIES",Standardized,Not  Applicable,"An efficient, effective and development-oriented public service",Not Applicable,2,2,,,,,3,,,,,,3,,,,,,2,,,,,,10,2,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,PROGRAMME 1 : ADMINISTRATION,Administration,Quarterly,PERCENTAGE OF LEGAL ADVICE AND SERVICES RENDERED,Standardized,Max,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,100 %,100 %,,,,,100 %,,,,,,100 %,,,,,,100 %,,,,,,100 %,100 %,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,PROGRAMME 2:  INTERNATIONAL RELATIONS,2.1  Regional Integration,Quarterly,NUMBER OF ASSESSMENT REPORTS OF SOUTH AFRICA’S CONTRIBUTION TOWARDS: • PEACE AND STABILITY • SOCIO-ECONOMIC DEVELOPMENT • GOOD GOVERNANCE AND DEMOCRACY • THE IMPLEMENTATION OF THE RISDP,Standardized,Not  Applicable,Priority 7: A better Africa and the World,"International Cooperation, Trade and Security cluster",0,0,,,,,1,,,,,,0,,,,,,1,,,,,,2,0,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,PROGRAMME 2:  INTERNATIONAL RELATIONS,PROGRAMME 2:  INTERNATIONAL RELATIONS,Quarterly,"Number of regional political reports, including the outcomes of structured bilateral mechanisms and high-level visits aligned to achievement of the NDP and MTSF",Not Applicable,Not  Applicable,Create a better South Africa and contribute to a better Africa and a better world,Not Applicable,3,3,,,,,3,,,,,,3,,,,,,3,,,,,,12,3,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,PROGRAMME 2:  INTERNATIONAL RELATIONS,PROGRAMME 2:  INTERNATIONAL RELATIONS,Quarterly,NUMBER OF QUARTERLY PROGRESS REPORTS ON THE REGIONAL TRADE AND INVESTMENT INITIATIVES UNDERTAKEN IN SUPPORT OF THE ONE GOVERNMENT INVESTMENT APPROACH,Standardized,Not  Applicable,Priority 7: A better Africa and the World,"International Cooperation, Trade and Security cluster",3,3,,,,,3,,,,,,3,,,,,,3,,,,,,12,3,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,PROGRAMME 2:  INTERNATIONAL RELATIONS,PROGRAMME 2:  INTERNATIONAL RELATIONS,Quarterly,"NUMBER OF REGIONAL REPORTS ON THE TOURISM-PROMOTION EVENTS TO PROMOTE SOUTH AFRICA AS A PREFERRED TOURIST DESTINATION, THEREBY CONTRIBUTING TOWARDS GROWTH IN THE TOURISM SECTOR IN SUPPORT OF THE ONE GOVERNMENT TOURISM APPROACH",Standardized,Not  Applicable,Priority 7: A better Africa and the World,"International Cooperation, Trade and Security cluster",3,3,,,,,3,,,,,,3,,,,,,3,,,,,,12,3,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,PROGRAMME 3: INTERNATIONAL COOPERATION,3.1 System of Global Governance,Quarterly,"Number of reports on the outcomes of multilateral and multistate organisations reflecting South Africa's participation and interests, including that of the African Agenda on: • peace and security • human rights • economic and social development",Not Applicable,Not  Applicable,Create a better South Africa and contribute to a better Africa and a better world,Not Applicable,3,3,,,,,3,,,,,,3,,,,,,3,,,,,,12,3,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,PROGRAMME 3: INTERNATIONAL COOPERATION,3.1 System of Global Governance,Quarterly,Number of reports on South Africa’s international reporting obligations,Not Applicable,Not  Applicable,Create a better South Africa and contribute to a better Africa and a better world,Not Applicable,1,1,,,,,0,,,,,,1,,,,,,0,,,,,,2,1,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,PROGRAMME 3: INTERNATIONAL COOPERATION,3.1 System of Global Governance,Quarterly,Number of positions on identified influential multilateral bodies where South Africa is represented,Not Applicable,Not  Applicable,Create a better South Africa and contribute to a better Africa and a better world,Not Applicable,60,60,,,,,60,,,,,,60,,,,,,60,,,,,,60,60,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,PROGRAMME 3: INTERNATIONAL COOPERATION,3.2  Continental Cooperation,Quarterly,NUMBER OF ASSESSMENT REPORTS REFLECTING THE SOUTH AFRICA'S PARTICIPATION AND OUTCOMES OF: • THE AU STRUCTURES AND PROCESS • AU PARTNERSHIPS AND • IMPLEMENTATION OF AGENDA 2063,Standardized,Not  Applicable,Priority 7: A better Africa and the World,"International Cooperation, Trade and Security cluster",0,0,,,,,1,,,,,,0,,,,,,1,,,,,,2,0,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,PROGRAMME 3: INTERNATIONAL COOPERATION,3.2  Continental Cooperation,Quarterly,NUMBER OF REPORTS ON SOUTH AFRICA'S COMMITMENTS AND EFFORTS TOWARDS PEACE AND STABILITY ON THE CONTINENT,Standardized,Not  Applicable,Priority 7: A better Africa and the World,"International Cooperation, Trade and Security cluster",1,1,,,,,0,,,,,,1,,,,,,0,,,,,,2,1,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,PROGRAMME 3: INTERNATIONAL COOPERATION,3.3  South-South Cooperation,Quarterly,"Number of reports on the outcomes of South-South engagements reflecting South Africa’s participation and interests, including that of the African Agenda",Not Applicable,Not  Applicable,Create a better South Africa and contribute to a better Africa and a better world,Not Applicable,1,1,,,,,1,,,,,,1,,,,,,1,,,,,,4,1,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,PROGRAMME 3: INTERNATIONAL COOPERATION,3.4  North-South Cooperation,Quarterly,"Number of reports on the outcomes of North-South engagements reflecting South Africa’s participation and interests, including that of the African Agenda",Not Applicable,Not  Applicable,Create a better South Africa and contribute to a better Africa and a better world,Not Applicable,0,0,,,,,1,,,,,,0,,,,,,1,,,,,,2,0,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,"PROGRAMME 4:  PUBLIC DIPLOMACY, STATE PROTOCOL AND CONSULAR SERVICES",4.1  Public Diplomacy,Quarterly,Number of key messages distributed to missions on domestic and global developments,Not Applicable,Not  Applicable,Priority 7: A better Africa and the World,Not Applicable,3,26,There were 23 more sets of key messages distributed due to domestic developments and activities.,,,,3,,,,,,2,,,,,,1,,,,,,9,26,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,"PROGRAMME 4:  PUBLIC DIPLOMACY, STATE PROTOCOL AND CONSULAR SERVICES",4.1  Public Diplomacy,Quarterly,Number of platforms utilised to inform and promote South Africa's foreign policy to domestic and international audiences:,Not Applicable,Not  Applicable,Priority 7: A better Africa and the World,Not Applicable,4,9,Five additional opinion pieces were published in response to both national and international developments.,,,,6,,,,,,6,,,,,,5,,,,,,21,9,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,"PROGRAMME 4:  PUBLIC DIPLOMACY, STATE PROTOCOL AND CONSULAR SERVICES",4.2  State Protocol and Consular Services,Quarterly,"Percentage of requests for protocol services rendered to all in and outgoing State, Official and working Visits",Not Applicable,Max,Create a better South Africa and contribute to a better Africa and a better world,Not Applicable,100 %,100 %,,,,,100 %,,,,,,100 %,,,,,,100 %,,,,,,100 %,100 %,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,"PROGRAMME 4:  PUBLIC DIPLOMACY, STATE PROTOCOL AND CONSULAR SERVICES",4.2  State Protocol and Consular Services,Quarterly,Percentage of requests for consular assistance rendered,Not Applicable,Max,Create a better South Africa and contribute to a better Africa and a better world,Not Applicable,100 %,100 %,,,,,100 %,,,,,,100 %,,,,,,100 %,,,,,,100 %,100 %,,,,,,,460
International Relations and Cooperation,International Relations and Cooperation,National,"PROGRAMME 4:  PUBLIC DIPLOMACY, STATE PROTOCOL AND CONSULAR SERVICES",4.2  State Protocol and Consular Services,Quarterly,Percentage of documents legalised,Not Applicable,Max,Create a better South Africa and contribute to a better Africa and a better world,Not Applicable,100 %,100 %,,,,,100 %,,,,,,100 %,,,,,,100 %,,,,,,100 %,100 %,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 1,Programme 1,Annually,2.13.1 Audit Opinion obtained,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Unqualified audit Opinion obtained on Vote Account and predetermined objectives,,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 1,Programme 1,Annually,2.8.1 Percentage of fruitless and wasteful expenditure eliminated,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,100 %,,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 1,Programme 1,Annually,2.9.1 Percentage of irregular expenditure reduced,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,75 %,,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 1,Programme 1,Quarterly,1.1.1 Phases of Maintenance services available on the DoJ&CD Internet Portal (online) by target date,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",Online Application for Emolument Order completed and piloted,"Online Application for Emoluments analysed, developed, tested and piloted",,,,,Application for Warrants of Execution completed and piloted. Attachment of Debt Orders completed and piloted.,,,,,,Application for Variation Orders completed and piloted,,,,,,Maintenance Officer Electronic Application for Order by Default completed and piloted.  Phase 2 (Online Solution with additional identified Transacting capability) available on the DoJ&CD Internet Portal by 31 March 2024.,,,,,,Phase 2 (Online Solution with additional identified Transacting capability) available on the DoJ&CD Internet Portal by 31 March 2024,-,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 1,Programme 1,Quarterly,1.1.2 Phases of Deceased Estates services available on the DoJ&CD Internet Portal (online) by target date.,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",Existing piloted online solution enhanced,"Existing piloted online solution enhancements analysed, developed, tested and piloted",,,,,Integration with one 3rd party (government entity) for Deceased Estate completed and piloted.,,,,,,Integration with one 3rd party (government entity) for Deceased Estate completed and piloted,,,,,,Online submission of Liquidation and Distribution Account completed and piloted. Phase 2 (Online Solution with additional identified Transacting capability) available on the DoJ&CD Internet Portal by 31 March 2024.,,,,,,Phase 2 (Online Solution with additional identified Transacting capability) available on the DoJ&CD Internet Portal by 31 March 2024,-,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 1,Programme 1,Quarterly,1.1.3 Phases of Protection Order services available on the DoJ&CD Internet Portal (online) by target date,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",Online Application for Domestic Violence orders completed and piloted,Online Application for Domestic Violence orders completed and piloted.,,,,,Online Application for Harrassment completed and piloted,,,,,,Applications for Safety Monitoring completed and piloted,,,,,,Online verification of Domestic Violence Cases through Integrated Electronic Repository (IER) for the CJS Cluster Departments completed and piloted. Phase 3 ( Online Solution with Integration capability) available on the DoJ&CD Internet Portal by 31 March 2024,,,,,,Phase 3 ( Online Solution with Integration capability) available on the DoJ&CD Internet Portal by 31 March 2024,-,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 1,Programme 1,Quarterly,1.2.1 Number of courtrooms rolled-out with the Courts Audio-Visual Solution (CAVS) by target date.,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",0,0,,,,,30,,,,,,70,,,,,,70,,,,,,170,0,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 1,Programme 1,Quarterly,2.1.1 Percentage of women occupying Senior Management Services (SMS) and LP10 positions,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",50 %,51 %,,,,,50 %,,,,,,50 %,,,,,,50 %,,,,,,50 %,51 %,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 1,Programme 1,Quarterly,2.10.1 Percentage of undisputed and valid invoices paid within 30 days from date of receipt,Not Applicable,Max,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",100 %,99.5 %,Non availability of BAS & JYP systems and late submission of invoices by client’s department for processing,Improve on turnaround time on submission of invoices to make sure that should there be system interruptions we are able to comply with the 30 days turnaround time. Letters of non-compliance are sent on a monthly basis to the offices that contribute to the non-compliance,,What are the exact reasons for non-availability of systems and will it perhaps help if DoJCD provide a deadline for submission of invoices by client depts?,100 %,,,,,,100 %,,,,,,100 %,,,,,,100 %,0 %,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 1,Programme 1,Quarterly,2.11.1 Percentage of Discretionary Procurement allocated to women,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",40 %,52 %,,,,,40 %,,,,,,40 %,,,,,,40 %,,,,,,40 %,52 %,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 1,Programme 1,Quarterly,2.12.1 Percentage of Discretionary Procurement allocated to EMEs and QSEs,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",40 %,70 %,,,,,40 %,,,,,,40 %,,,,,,40 %,,,,,,40 %,70 %,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 1,Programme 1,Quarterly,2.14.1 Number of specialized training programmes conducted by Justice College,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",11,15,,,,,9,,,,,,7,,,,,,9,,,,,,36,15,,,,,,,460
